t_id_unidadconstruccion;t_id_caracteristicaunidadconstruccion;tipo_unidad_construccion;uso_construccion;total_habitaciones
1276001;4536;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1227266;71285;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1208675;36074;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1260360;33752;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1212946;61569;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1247436;4390;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1194838;44824;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1209694;23188;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1194774;61434;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1195564;33026;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1197385;51355;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1252009;45617;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1220464;24673;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1249553;42099;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1279854;10465;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1264416;83735;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1244282;67215;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1206882;619;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1272850;42269;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1214271;56233;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1258331;12007;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1235578;18042;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1197049;15635;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1194904;47861;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1207179;3278;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1204269;47194;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1213184;53017;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1196473;60763;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1268026;1803;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1203836;61022;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1242682;28141;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1273171;82012;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1213007;1625;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1206543;57396;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1263440;34575;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1209520;47324;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1236585;67795;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1222376;26391;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1246296;2245;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1266018;59238;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1253810;22233;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1235153;12877;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1258310;12018;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1204700;41876;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1240341;8455;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1247120;11145;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1220569;11196;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1267479;10008;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1231891;2209;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1254416;18885;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1214676;30829;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1251293;22222;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1205786;33526;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1196650;55997;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1199291;16179;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1221376;25731;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1249333;11365;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1189948;43093;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1192816;13412;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1256283;5122;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1192686;45496;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1272139;32848;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1235629;37674;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1258924;2040;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1201039;64852;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1223074;24769;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1271547;34638;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1238627;19894;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1204915;32803;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1198682;32744;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1238424;56046;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1191905;1574;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1210088;21378;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1259074;18014;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1210825;15060;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1262016;14513;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1227100;33799;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1239040;39648;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1264073;28160;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1263515;52550;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1205785;33205;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1199332;37411;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1209181;24158;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1222956;27370;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1198369;2368;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1233513;21753;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1207488;30890;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1265107;42480;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1248712;14467;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1252530;30809;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1240708;8738;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1221080;30766;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1224013;79401;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1221134;29636;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1262740;27411;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1195615;45553;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1203185;44728;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1258307;8907;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1218504;25803;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1222903;28584;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1237923;37711;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1195271;46732;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1200342;43112;Residencial;Residencial.Barracas;0
1213967;83830;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1220857;24983;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1275201;6743;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1257330;46371;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1267643;33827;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1230732;3374;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1258734;56878;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1262761;30391;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1212714;57304;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1244871;24794;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1213032;13322;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1199754;32986;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1209848;46619;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1232441;41780;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1222122;25916;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1270052;11382;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1188346;52635;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1205245;2459;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1195623;54383;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1272766;31468;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1249361;14476;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1222095;12856;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1199928;4283;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1203869;1429;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1214216;11918;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1196736;63050;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1237874;19426;Residencial;Residencial.Apartamentos_Mas_De_4_Pisos;0
1220163;63764;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1190617;16173;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1249796;3721;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1256648;47278;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1231612;32904;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1250085;31125;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1202817;1321;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1270716;44855;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1277238;17934;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1213861;30003;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1199969;42795;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1253211;32089;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1235081;352;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1190896;56561;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1268584;68086;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1193573;53283;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1272822;34195;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1192274;25572;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1274898;29350;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1276761;83401;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1194943;48295;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1238334;27456;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1205534;21433;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1192311;52513;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1225124;65338;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1202028;52832;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1197622;59325;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1252618;35269;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1215861;31236;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1272762;30864;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1211800;42999;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1225263;83944;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1205267;53548;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1275993;1694;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1255900;45166;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1188722;32114;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1197089;31843;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1250625;20692;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1206362;51009;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1227820;12495;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1197463;83870;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1207186;6677;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1270419;68677;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1272807;41171;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1206171;83642;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1266675;61458;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1200807;64992;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1196760;25432;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1253536;70148;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1281255;3209;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1198466;36826;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1204651;25854;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1273488;70770;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1251638;69193;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1210686;49337;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1279687;38819;Residencial;Residencial.Barracas;0
1278596;6248;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1253067;53361;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1219804;25754;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1197497;51708;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1255474;70832;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1209982;56007;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1257020;15340;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1267021;44428;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1219719;14433;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1265618;1409;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1208797;885;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1271820;70850;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1257489;70068;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1200643;61411;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1250056;27574;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1272254;38089;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1221270;29012;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1262916;44995;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1242952;8492;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1256291;5793;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1202472;45992;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1233698;61940;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1274422;9377;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1194858;38559;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1249478;4077;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1194564;36649;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1280941;351;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1221972;14511;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1257577;83537;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1228679;17865;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1210425;56459;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1272128;31169;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1204374;41827;Residencial;Residencial.Vivienda_Recreacional_En_PH;0
1223757;32291;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1218953;18593;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1208078;50633;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1219781;16624;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1191123;41230;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1222153;34786;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1251326;44246;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1245207;10024;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1207408;1028;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1253615;83461;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1190130;45040;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1204349;46191;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1269861;69919;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1277042;65015;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1266381;25755;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1256403;19806;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1222286;20730;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1269409;7112;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1220866;26614;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1219962;14317;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1234746;19075;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1198529;47385;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1214516;11072;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1263855;10829;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1195286;60486;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1188887;30399;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1224853;6090;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1279549;2935;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1237320;71097;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1248802;30731;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1258682;55809;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1270878;32436;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1264683;37097;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1196413;58204;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1203382;46255;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1269534;42872;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1221476;29604;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1261654;22761;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1243955;71373;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1209456;41330;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1228605;5378;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1211158;41588;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1269358;1323;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1249629;56013;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1237531;34719;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1224716;2166;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1200203;53785;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1246027;33983;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1262738;26775;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1209286;52343;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1260423;39672;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1236245;3162;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1233282;4985;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1244189;39786;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1250383;69135;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1210532;3823;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1242248;22649;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1208211;42782;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1226626;37678;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1237234;25514;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1251370;33924;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1196550;17040;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1210634;40241;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1218314;11624;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1212282;6443;Residencial;Residencial.Barracas;0
1197892;51196;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1255570;485;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1204443;33892;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1273559;790;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1268393;46654;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1202223;34431;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1238261;45419;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1245619;13719;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1205266;53548;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1269820;66101;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1227613;63949;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1267583;41656;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1255138;29398;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1248715;14755;Residencial;Residencial.Apartamentos_Mas_De_4_Pisos;0
1268981;38189;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1218463;7700;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1234339;18760;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1196814;19209;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1222487;27704;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1195371;47424;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1190113;40510;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1269274;72638;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1252335;4717;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1244858;20784;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1199909;689;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1213571;22772;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1275487;67763;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1222235;24580;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1227514;28027;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1210160;23206;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1265700;46224;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1256107;65218;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1226990;7084;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1226959;3839;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1217216;12648;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1281983;9278;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1208548;58305;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1201700;28259;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1215243;20035;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1200777;37201;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1264008;31320;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1199775;37526;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1264627;44652;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1252851;66178;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1200242;36860;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1279385;1181;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1222800;24864;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1267275;84412;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1215488;12956;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1253268;35134;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1272072;19212;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1201247;67262;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1266316;35345;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1279026;32842;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1274384;2844;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1252575;38024;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1262103;21007;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1210114;31312;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1203838;61200;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1270858;29372;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1231844;11468;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1225120;24695;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1243318;10284;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1258077;61439;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1196095;41217;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1249472;32911;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1223596;13906;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1213581;42707;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1236906;67358;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1207445;15630;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1234667;5380;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1278004;30591;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
