t_id_predio;numero_predial;t_id_tramitecatastral;t_id_fuenteadministrativa;ente_emisor;oficina_origen;ciudad_origen;numero_fuente
1055570;470010002000000070905904040073;1181353;304197;NOTARIA TERCERA DE SANTA MARTA;;;1545
1023249;470010106000010690009500000001;1185594;448312;NOTARIA PRIMERA DE SANTA MARTA;;;0474
967774;470010105000000080011000000000;1181424;304312;NOTARIA CUARTA DE SANTA MARTA;;;1713
709291;470010101000000770903900000068;1180050;294474;NOTARIA SEGUNDA DE SANTA MARTA;;;2079
1048527;470010102000001030011000000000;1183368;355577;NOTARIA CUARTA DE SANTA MARTA;;;1490
798738;470010002000000070905911010201;1182740;347414;NOTARIA TERCERA DE SANTA MARTA;;;967
3027586;470010002000000076901901060249;1186841;496138;NOTARIA 4;;;807
925634;470010002000000070902907050138;1183178;354141;NOTARIA TERCERA DE SANTA MARTA;;;2922
1060227;470010115000001580011000000000;1184822;461422;NOTARIA SEGUNDA DE SANTA MARTA;;;1357
956529;470010002000000070905923010441;1186830;492292;NOTARIA TERCERA DE SANTA MARTA;;;1898
725174;470010104000000490012000000000;1183588;369752;NOTARIA PRIMERA DE SANTA  MARTA;;;135
927146;470010115000006560901900000175;1180590;297405;NOTARIA TERCERA DE SANTA MARTA;;;2851
1069180;470010002000000070903902010023;1183642;377687;NOTARIA SEGUNDA DE SANTA MARTA;;;2476
964996;470010002000000076901904060445;1180985;300051;NOTARIA 4;;;179
968867;470010002000000070903902010022;1184295;452683;NOTARIA SEGUNDA DE SANTA MARTA;;;1340
1011260;470010108000000060902901060008;1183959;489482;NOTARIA CUARTA DE SANTA MARTA;;;1752
1069216;470010002000000070903909030170;1183721;377912;NOTARIA SEGUNDA DE SANTA MARTA;;;1569
897448;470010103000000510904900000115;1180863;299075;NOTARIA SEGUNDA DE SANTA MARTA;;;1242
1010511;470010107000000020901900000103;1180329;295466;NOTARIA DECIMA DE BUCARAMANGA;;;688
860176;470010002000000070903906040115;1181131;326466;NOTARIA SEGUNDA DE SANTA MARTA;;;2521
690191;470010104000000170901901070050;1179449;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
930525;470010002000000070905921020407;1182772;344419;NOTARIA TERCERA DE SANTA MARTA;;;1514
1000010;470010106000000560901904080256;1186752;492277;NOTARIA 4;;;334
911886;470010104000000910903901000216;1186073;478295;NOTARIA TERCERA DE SANTA MARTA;;;139
987435;470010002000000070905927040536;1186629;492292;NOTARIA TERCERA DE SANTA MARTA;;;1898
1027001;470010002000000070902906010101;1183324;354772;NOTARIA TERCERA DE SANTA MARTA;;;2682
990056;470010106000000180019000000000;1184217;450018;NOTARIA PRIMERA DE SANTA MARTA;;;1583
1065687;470010110000001580001000000000;1179723;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
1069254;470010002000000070903920050398;1182968;348464;NOTARIA SEGUNDA DE SANTA MARTA;;;2099
1024109;470010002000000070903909050179;1184284;452669;NOTARIA SEGUNDA DE SANTA MARTA;;;3030
734365;470010115000006790901900000208;1184854;462724;NOTARIA CUARTA DE SANTA MARTA;;;258
821490;470010106000000560901904060237;1186445;492277;NOTARIA 4;;;334
666191;470010102000002330901900000063;1184082;489477;NOTARIA PRIMERA DE SANTA MARTA;;;0084
831194;470010002000000076901908010108;1184064;489484;NOTARIA 4;;;2420
850559;470010106000000560901902070115;1180020;291930;NOTARIA 4;;;1865
1042095;470010107000000020901901040185;1185995;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
954220;470010002000000070903919050380;1183691;377897;NOTARIA SEGUNDA DE SANTA MARTA;;;1690
663940;470010002000000076901903070387;1181524;342605;NOTARIA 4;;;1343
1033695;470010111000002560016000000000;1183131;352924;NOTARIA SEGUNDA DE SANTA MARTA;;;751
1045581;470010002000000070903913040254;1185308;467529;NOTARIA SEGUNDA DE SANTA MARTA;;;2471
681609;470010002000000066938000000000;1181426;304313;NOTARIA TERCERA SANTA MARTA;;;993
954796;470010002000000022073000000000;1184154;435470;NOTARIA QUINTA DE BARRANQUILLA;;;1347
663450;470010110000000190901900010204;1179372;512241;NOTARIA PRIMERA DE SANTA MARTA;;;1043
794663;470010102000002030003000000000;1180751;298391;NOTARIA SEGUNDA DE SANTA MARTA;;;1534
1059531;470010002000000070903914050279;1182142;323813;NOTARIA SEGUNDA DE SANTA MARTA;;;1318
1055607;470010002000000076901906030547;1181208;302944;NOTARIA 4;;;1468
848228;470010003000000014083000000000;1182082;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
903977;470010002000000070903906020108;1185041;466104;NOTARIA SEGUNDA DE SANTA MARTA;;;385
663591;470010106000003540020000000000;1179386;512146;NOTARIA SEGUNDA DE SANTA MARTA;;;1940
996016;470010108000000060902902170165;1184513;454025;NOTARIA CUARTA DE SANTA MARTA;;;1907
684721;470010101000001530901900000054;1183134;353617;NOTARIA TERCERA DE SANTA MARTA;;;1820
822217;470010002000000070902908030152;1183081;349324;NOTARIA TERCERA DE SANTA MARTA;;;2843
847023;470010115000003920002000000000;1182070;284081;NOTARIA SEGUNDA DE SANTA MARTA;;;1384
1060305;470010106000002140007000000000;1185910;483940;NOTARIA PRIMERA DE SANTA MARTA;;;2458
824247;470010002000000076901904030417;1181997;343815;NOTARIA 4;;;1052
884545;470010106000000560901901080058;1182581;346594;NOTARIA 4;;;2854
1013493;470010106000000560901901030023;1182537;346421;NOTARIA 4;;;3251
940202;470010108000000180901901030013;1179567;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
826952;470010006000000020310000000000;1186409;491650;NOTARIA CUARTA DE SANTA MARTA;;;3479
1018295;470010002000000070903909020165;1182920;348172;NOTARIA SEGUNDA DE SANTA MARTA;;;1062
1047789;470010002000000076901905040490;1180452;295610;NOTARIA 4;;;1342
951165;470010002000000023048000000000;1178994;290546;NOTARIA TERCERA SANTA MARTA;;;689
961272;470010002000000070801800002022;1180140;295116;NOTARIA SEGUNDA DE SANTA MARTA;;;2194
1069134;470010002000000070902908040155;1183085;349334;NOTARIA TERCERA DE SANTA MARTA;;;2929
828150;470010110000000580902901980128;1178990;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
787570;470010002000000070902912040233;1185255;467503;NOTARIA TERCERA DE SANTA MARTA;;;2600
944218;470010003000000013896000000000;1184607;454519;NOTARIA CUARTA DE SANTA MARTA;;;2825
902948;470010002000000070905906040116;1185164;467003;NOTARIA TERCERA DE SANTA MARTA;;;1153
908269;470010115000006790901900000081;1184041;489497;NOTARIA TERCERA DE SANTA MARTA;;;1071
964141;470010114000000630019500000001;1181466;304560;NOTARIA CUARTA DE SANTA MARTA;;;3324
1036108;470010002000000076901903010342;1186440;492469;NOTARIA 4;;;716
688956;470010103000000050901900000021;1185602;448331;NOTARIA SEGUNDA DE SANTA MARTA;;;2115
3009550;470010107000000490904901010170;1179013;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
1068283;470010002000000022970000000000;1178940;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
1027001;470010002000000070902906010101;1183325;354772;NOTARIA TERCERA DE SANTA MARTA;;;2682
954572;470010002000000070902915030289;1183238;354171;NOTARIA TERCERA DE SANTA MARTA;;;2680
1036417;470010111000001280004000000000;1187317;287279;NOTARIA PRIMERA DE SANTA MARTA;;;2690
982248;470010105000002720901900000335;1186051;474494;NOTARIA CUARTA SANTA MARTA;;;1783
797230;470010002000000076901905050497;1180455;295611;NOTARIA 4;;;1314
858311;470010101000001820901900000034;1185637;448965;NOTARIA PRIMERA DE SANTA MARTA;;;378
1013530;470010002000000070903911010203;1183436;357235;NOTARIA SEGUNDA DE SANTA MARTA;;;2598
930381;470010106000000560901901040027;1182543;346440;NOTARIA 4;;;3257
801652;470010111000000830016000000000;1181696;305036;NOTARIA SEGUNDA SANTA MARTA;;;1187
3021004;470010002000000070905927010523;1186551;492292;NOTARIA TERCERA DE SANTA MARTA;;;1898
1023206;470010002000000070903905050098;1185193;467227;NOTARIA SEGUNDA DE SANTA MARTA;;;2517
681578;470010102000001620027000000000;1181945;307634;NOTARIA PRIMERA DE SANTA MARTA;;;573
721145;470010106000000560901901040028;1182545;346443;NOTARIA 4;;;3040
878586;470010002000000070902907010122;1185489;467610;NOTARIA TERCERA DE SANTA MARTA;;;2729
768529;470010002000000070903919010364;1183616;377674;NOTARIA SEGUNDA DE SANTA MARTA;;;1724
864350;470010002000000070903909040175;1183672;377702;NOTARIA SEGUNDA DE SANTA MARTA;;;2765
818333;470010002000000070905905010084;1181359;304199;NOTARIA TERCERA DE SANTA MARTA;;;1704
750192;470010002000000040908900005647;1178952;290542;NOTARIA PRIMERA SANTA MARTA;;;661
952430;470010002000000070905910050197;1182734;347396;NOTARIA CUARTA DE SANTA MARTA;;;3035
1016326;470010106000000560901903070183;1186938;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
3016234;470010002000000076901908020206;1186739;492599;NOTARIA 4;;;1658
917012;470010002000000070905913030249;1182829;347556;NOTARIA TERCERA DE SANTA MARTA;;;1199
681576;470010106000000560901901010006;1184630;454555;NOTARIA 4;;;2951
910428;470010110000000380908900001817;1183289;354311;NOTARIA CUARENTA Y OCHO DE BOGOTA;;;3823
959926;470010102000002870041000000000;1180009;291382;NOTARIA PRIMERA DE SANTA MARTA;;;1460
925671;470010002000000070902914050279;1183256;354180;NOTARIA QUINTA DE BOGOTA D.C.;;;3258
968841;470010002000000070902914030269;1185448;467589;NOTARIA TERCERA DE SANTA MARTA;;;1648
831798;470010112000000940801800000238;1178987;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
1047759;470010103000004550024000000000;1180354;295479;NOTARIA SEGUNDA SANTA MARTA;;;1531
764751;470010106000010670003500000002;1182274;302046;NOTARIA CUARTA DE SANTA MARTA;;;4010
689384;470010002000000040678000000000;1185313;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
1059539;470010106000003610017000000000;1179983;291368;NOTARIA SEGUNDA SANTA MARTA;;;1560
1042750;470010108000000010901904031722;1179926;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
930383;470010106000000560901901010008;1182530;346325;NOTARIA 4;;;144
1064340;470010106000004800010000000000;1180434;295526;NOTARIA CUARTA DE SANTA MARTA;;;2043
756981;470010104000001070904900000459;1178907;290536;NOTARIA TERCERA SANTA MARTA;;;1832
706512;470010002000000070905916020307;1184845;461714;NOTARIA TERCERA DE SANTA MARTA;;;1511
676870;470010115000002360010000000000;1179777;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
829391;470010002000000076901903080400;1181991;343651;NOTARIA 4;;;253
793588;470010102000000070014000000000;1180799;298420;ALCALDIA DISTRITAL DE SANTA MARTA;;;1547
1051586;470010002000000070903904040076;1185093;466493;NOTARIA SEGUNDA DE SANTA MARTA;;;416
698877;470010002000000070903906030112;1181123;326419;NOTARIA SEGUNDA DE SANTA MARTA;;;2401
837829;470010002000000070905912030230;1182791;346536;NOTARIA QUINTA DE BOGOT�;;;3043
1047920;470010002000000070902915050297;1183226;354165;NOTARIA TERCERA DE SANTA MARTA;;;1643
965779;470010002000000070903915010281;1182133;323735;NOTARIA SEGUNDA DE SANTA MARTA;;;1444
723878;470010103000003360017000000000;1180402;295508;NOTARIA TERCERA DE SANTA MARTA;;;1658
911540;470010107000000400902900000067;1183451;357244;NOTARIA SEGUNDA DE SANTA MARTA;;;1235
736392;470010002000000070903905030092;1184879;462756;NOTARIA CUARTA DE SANTA MARTA;;;2061
907039;470010002000000076901905060505;1181964;343032;NOTARIA 4;;;1327
3025135;470010002000000076901902030290;1186923;492785;NOTARIA 4;;;1160
720774;470010003000000050137000000000;1186162;485004;NOTARIA SEGUNDA DE SANTA MARTA;;;3160
787507;470010002000000070902906020105;1185205;467478;NOTARIA TERCERA DE SANTA MARTA;;;2571
1030292;470010002000000070902905050100;1183327;354773;NOTARIA TERCERA DE SANTA MARTA;;;2019
746611;470010002000000070903911050217;1185047;466315;NOTARIA SEGUNDA DE SANTA MARTA;;;387
1069238;470010002000000070903917010321;1183740;377922;NOTARIA SEGUNDA DE SANTA MARTA;;;2007
806961;470010116000001300026000000000;1179752;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
1022131;470010108000000060902902080097;1184372;453965;NOTARIA CUARTA DE SANTA MARTA;;;2113
842550;470010110000000830901900000083;1180932;299120;NOTARIA SEXTA DE BARRANQUILLA;;;2800
1040086;470010002000000051375000000000;1179536;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
663227;470010002000000076901903060379;1181029;300073;NOTARIA 4;;;272
690582;470010002000000076901906050567;1182390;344643;NOTARIA 4;;;475
903284;470010107000000280904900000177;1181114;304861;NOTARIA VEINTIDOS DE BOGOTA;;;0893
847518;470010115000005900018000000000;1185820;483343;NOTARIA PRIMERA DE SANTA MARTA;;;1368
822140;470010002000000070903909040176;1183671;377701;NOTARIA SEGUNDA DE SANTA MARTA;;;1603
995249;470010113000000040902900000062;1183423;356443;NOTARIA CUARTA DE SANTA MARTA;;;2156
1048438;470010107000000220903901030070;1184441;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
845882;470010002000000070902901020005;1185291;467521;NOTARIA TERCERA DE SANTA MARTA;;;1528
709915;470010002000000070903919030371;1184324;452726;NOTARIA SEGUNDA DE SANTA MARTA;;;1446
1040203;470010103000004180006000000000;1179600;291361;NOTARIA TERCERA DE SANTA MARTA;;;772
735417;470010002000000070903909020167;1183743;377923;NOTARIA SEGUNDA DE SANTA MARTA;;;1520
698813;470010002000000070902913010242;1185501;467616;NOTARIA TERCERA DE SANTA MARTA;;;2695
1070888;470010107000000810902900000161;1179475;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
844969;470010116000001650001500000014;1179871;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
1001858;470010105000002720901900000301;1179971;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
750276;470010002000000066057000000000;1182093;289497;NOTARIA PRIMERA DE SANTA MARTA;;;3024
845882;470010002000000070902901020005;1185292;467521;NOTARIA TERCERA DE SANTA MARTA;;;1528
1040510;470010800000001220001000000000;1179524;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
1005473;470010102000002350028000000000;1184610;454521;NOTARIA TERCERA DE SANTA MARTA;;;653
3016471;470010002000000076901908020190;1186505;493030;NOTARIA 4;;;1284
1022226;470010002000000070902906050118;1185217;467484;NOTARIA TERCERA DE SANTA MARTA;;;2163
792568;470010103000001070005000000000;1180696;298282;NOTARIA TERCERA DE SANTA MARTA;;;1727
942548;470010106000002410017000000000;1180842;298439;NOTARIA TERCERA DE SANTA MARTA;;;1501
812816;470010116000001990015000000000;1181907;307531;NOTARIA TERCERA DE SANTA MARTA;;;1588
993564;470010110000000380908900001707;1188068;502033;NOTARIA TERCERA DE SANTA MARTA;;;263
1063029;470010102000003770008000000000;1179852;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
724096;470010107000000320901901060051;1179418;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
1017602;470010105000000910901900000022;1179595;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
681975;470010108000000060902902060086;1184345;453286;NOTARIA CUARTA DE SANTA MARTA;;;1499
757241;470010003000000010468000000000;1186370;352213;NOTARIA SEGUNDA DE SANTA MARTA;;;2458
975726;470010106000003000004000000000;1180404;295509;NOTARIA SEGUNDA DE SANTA MARTA;;;857
693767;470010002000000076901908010155;1183974;489483;NOTARIA 4;;;964
1041212;470010104000001610907900000216;1180815;298379;NOTARIA TERCERA DE SANTA MARTA;;;1494
736006;470010103000004810020000000000;1179326;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
1041204;470010106000000560901902030081;1182601;346637;NOTARIA 4;;;42
1037150;470010102000002160802800000040;1185944;419892;NOTARIA PRIMERA SANTA MARTA;;;0524
1051536;470010002000000076901907010594;1181243;302962;NOTARIA 3;;;1815
750925;470010107000001410024000000000;1184508;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
3022339;470010002000000076901908020192;1186485;492827;NOTARIA 3;;;1272
808306;470010002000000070905905040096;1181368;304201;NOTARIA TERCERA DE SANTA MARTA;;;1639
834351;470010002000000070902910050197;1183405;356382;NOTARIA QUINTA DE BOGOTA D.C.;;;4328
982914;470010111000000440010000000000;1180721;298296;NOTARIA PRIMERA DE SANTA MARTA;;;0665
845955;470010002000000070903903010041;1181128;326446;NOTARIA SEGUNDA DE SANTA MARTA;;;2126
1047778;470010002000000076901907010595;1181247;302964;NOTARIA 4;;;1466
759999;470010106000001060015000000000;1179069;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
699335;470010002000000070903924050477;1181246;302963;NOTARIA SEGUNDA DE SANTA MARTA;;;2599
916300;470010106000000560901902010069;1181720;306308;NOTARIA 4;;;3036
863247;470010104000000300904901080803;1178903;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
759660;470010002000000076901908020184;1186061;476888;NOTARIA 4;;;644
3027226;470010002000000076901901050242;1186817;492593;NOTARIA 4;;;1635
822567;470010105000002720901900000264;1179797;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
969380;470010002000000070903913050257;1185158;466976;NOTARIA SEGUNDA DE SANTA MARTA;;;1323
1029973;470010107000000740901902040189;1179733;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
760445;470010113000000850059500000001;1179444;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
1016326;470010106000000560901903070183;1179043;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
1063544;470010106000000560901902050099;1182258;344110;NOTARIA 4;;;3271
1042134;470010001000000021303000000000;1187179;498839;NOTARIA DOCE DE BARRANQUILLA;;;742
889364;470010106000005260004000000000;1179872;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
841088;470010002000000070902910050199;1183060;349011;NOTARIA QUINTA DE BOGOTA D.C.;;;4062
711696;470010107000001320025000000000;1179773;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
1005164;470010002000000070905902010021;1183485;357284;NOTARIA TERCERA DE SANTA MARTA;;;760
979364;470010002000000070903918010344;1186473;492658;NOTARIA SEGUNDA DE SANTA MARTA;;;2470
837096;470010002000000070902914030272;1185295;467523;NOTARIA TERCERA DE SANTA MARTA;;;1722
924803;470010002000000076901903080397;1180470;295619;NOTARIA 4;;;2198
680196;470010110000000380908900001784;1178901;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
697981;470010002000000076901904010401;1180475;295621;NOTARIA 4;;;449
1069116;470010002000000070902905030089;1185375;467553;NOTARIA TERCERA DE SANTA MARTA;;;2934
1063478;470010002000000076901908020161;1186508;493074;NOTARIA 4;;;866
1018201;470010002000000070905907050140;1182891;347802;NOTARIA QUINTA DE BOGOT�;;;1562
908734;470010108000000010901904031519;1179568;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
810310;470010104000000910903901000214;1186033;478295;NOTARIA TERCERA DE SANTA MARTA;;;139
1007099;470010002000000070905902020025;1183545;358804;NOTARIA QUINTA DE BOGOT�;;;2567
867195;470010002000000070903907010122;1182163;323915;NOTARIA SEGUNDA DE SANTA MARTA;;;2651
734255;470010002000000023543000000000;1184816;461393;NOTARIA PRIMERA DE SANTA MARTA;;;0781
751073;470010107000000790905900000125;1186976;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
1066194;470010110000000400902900000104;1184953;372390;NOTARIA CUARTA DE SANTA MARTA;;;1067
959442;470010002000000060913900004983;1179481;291349;NOTARIA CUARTA SANTA MARTA;;;1311
746621;470010002000000070903916030312;1183780;378063;NOTARIA SEGUNDA DE SANTA MARTA;;;2379
1060318;470010110000000630038000000000;1186210;487473;NOTARIA 48 DE BOGOTA D.C;;;0862
822335;470010102000002500901900000149;1179030;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
950965;470010002000000070902906010102;1185355;467542;NOTARIA TERCERA DE SANTA MARTA;;;2147
685904;470010002000000070903906020107;1182918;348168;NOTARIA SEGUNDA DE SANTA MARTA;;;1013
808346;470010002000000076901904070455;1181000;300059;NOTARIA 4;;;854
3027112;470010002000000076901908020195;1186743;495174;NOTARIA 4;;;1059
932892;470010101000001740032000000000;1183333;456020;NOTARIA TERCERA SANTA MARTA;;;1224
847518;470010115000005900018000000000;1185854;483343;NOTARIA PRIMERA DE SANTA MARTA;;;1368
982838;470010006000000010842000000000;1179667;291364;NOTARIA TERCERA DE SANTA MARTA;;;974
960334;470010002000000070902906050117;1182187;324059;NOTARIA QUINTA DE BOGOTA D.C.;;;1332
868763;470010002000000070905914010261;1185011;465889;NOTARIA CUARTA DE SANTA MARTA;;;2707
986360;470010106000000560901904040220;1186459;492277;NOTARIA 4;;;334
3026056;470010002000000076901908020177;1187098;498150;NOTARIA 4;;;1100
1069487;470010002000000076901901070260;1185664;372471;NOTARIA 4;;;1819
1055664;470010104000001450901900000024;1185964;420704;NOTARIA PRIMERA DE SANTA MARTA;;;1281
926011;470010106000000560901901010001;1184754;489433;NOTARIA 4;;;3151
831229;470010002000000020904000000000;1181362;304284;NOTARIA  SEGUNDA DE SANTA MARTA;;;1026
1022235;470010002000000070902901010003;1185212;467481;NOTARIA TERCERA DE SANTA MARTA;;;1728
709099;470010002000000070905910010182;1182699;347236;NOTARIA CUARTA DE SANTA MARTA;;;3249
953067;470010002000000070903904020066;1183011;348558;NOTARIA SEGUNDA DE SANTA MARTA;;;2604
1069298;470010002000000070905911040213;1183469;357276;NOTARIA TERCERA DE SANTA MARTA;;;1028
1059529;470010106000000560901902030085;1182246;344009;NOTARIA 4;;;289
838704;470010106000002400003000000000;1181936;307628;NOTARIA TERCERA DE SANTA MARTA;;;1594
756494;470010101000001820017000000000;1187406;380581;NOTARIA SEGUNDA DEL CIRCULO DE SANTA MARTA;;;744
838157;470010002000000076901904070450;1182005;343843;NOTARIA 4;;;60
809362;470010002000000070903903010042;1182144;323820;NOTARIA SEGUNDA DE SANTA MARTA;;;1664
1064222;470010108000000060902901160070;1184326;452932;NOTARIA CUARTA DE SANTA MARTA;;;126
965735;470010002000000070903904030072;1182907;348075;NOTARIA SEGUNDA DE SANTA MARTA;;;425
1027374;470010002000000076901902020283;1184782;489496;NOTARIA 3;;;2239
818399;470010002000000023038000000000;1186986;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
765069;470010103000000090007000000000;1180724;298298;NOTARIA PRIMERA DE SANTA MARTA;;;0783
734636;470010002000000070903903040054;1182935;348215;NOTARIA SEGUNDA DE SANTA MARTA;;;1393
878629;470010002000000070902910050200;1185113;466774;NOTARIA TERCERA DE SANTA MARTA;;;892
3011353;470010002000000070905915030289;1186455;492292;NOTARIA TERCERA DE SANTA MARTA;;;1898
1027148;470010108000000060902902050077;1184274;450159;NOTARIA CUARTA DE SANTA MARTA;;;2848
1036663;470010110000000610901901990055;1179190;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
834592;470010103000000050901900000044;1185600;448325;NOTARIA SEGUNDA DE SANTA MARTA;;;90
1059458;470010002000000070905908040154;1181498;326991;NOTARIA CUARTA DE SANTA MARTA;;;2673
905874;470010106000006040007000000000;1179351;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
732908;470010002000000020630000000000;1179458;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
677364;470010002000000076901907060624;1181295;302988;NOTARIA 4;;;632
689410;470010002000000076901907020603;1181257;302969;NOTARIA 4;;;1482
973993;470010002000000020011000000000;1185617;381266;UNIDAD DE CATASTRO MULTIPROPOSITO DE SANTA MARTA;;;001
709077;470010002000000070905901020007;1183488;357285;NOTARIA TERCERA DE SANTA MARTA;;;779
953806;470010800000000670165000000000;1184091;447021;NOTARIA PRIMERA DE SANTA MARTA;;;2074
686469;470010002000000070905902030031;1182782;344449;NOTARIA TERCERA DE SANTA MARTA;;;1274
808190;470010106000002250003000000000;1185550;447922;NOTARIA TERCERA DE SANTA MARTA;;;305
771234;470010101000001830902900000031;1181686;305029;NOTARIA TERCERA SANTA MARTA;;;719
662988;470010002000000023152000000000;1184436;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
702549;470010002000000070905921040415;1182808;347479;NOTARIA TERCERA DE SANTA MARTA;;;1655
702699;470010104000001070904900000454;1185806;482986;NOTARIA TERCERA DE SANTA MARTA;;;1605
838083;470010002000000070902902020026;1183027;348765;NOTARIA TERCERA DE SANTA MARTA;;;347
1059497;470010105000000230902900000110;1186540;493332;NOTARIA TERCERA DE SANTA MARTA;;;1736
915673;470010002000000040901901010180;1182384;344630;NOTARIA 3;;;2742
747138;470010002000000070905920030389;1182746;305987;NOTARIA TERCERA DE SANTA MARTA;;;1874
1002488;470010002000000060901900000048;1180707;298289;NOTARIA PRIMERA DE SANTA MARTA;;;0756
940084;470010103000005070001000000000;1180515;297297;NOTARIA PRIMERA DE SANTA MARTA;;;1143
797175;470010002000000076901903070390;1180440;295604;NOTARIA 4;;;304
869149;470010105000001260034000000000;1179756;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
847498;470010116000001240010000000000;1185809;483263;NOTARIA PRIMERA DE SANTA MARTA;;;1523
1030678;470010115000006650902900001583;1181116;304862;NOTARIA SETENTA DE BOGOTA;;;467
879785;470010103000001610005000000000;1179378;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
789367;470010002000000076901901070263;1184940;371476;NOTARIA 4;;;1783
1043177;470010002000000051561000000000;1180828;298434;NOTARIA TERCERA DE SANTA MARTA;;;1171
996016;470010108000000060902902170165;1184504;454025;NOTARIA CUARTA DE SANTA MARTA;;;1907
802658;470010002000000070903913050260;1185195;467247;NOTARIA SEGUNDA DE SANTA MARTA;;;1412
3024412;470010002000000076901902070322;1186799;495653;NOTARIA 4;;;683
845908;470010002000000070902903030049;1185293;467522;NOTARIA TERCERA DE SANTA MARTA;;;2450
680489;470010002000000070903918040355;1184362;453959;NOTARIA SEGUNDA DE SANTA MARTA;;;390
825673;470010002000000070902908050157;1183088;349340;NOTARIA QUINTA DE BOGOTA D.C.;;;4290
872857;470010108000000010901904031681;1179832;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
978872;470010105000000920011000000000;1184841;461473;NOTARIA SEGUNDA DE SANTA MARTA;;;1559
780681;470010106000000560901905030266;1186618;492277;NOTARIA 4;;;334
915550;470010002000000076901905070513;1181973;343612;NOTARIA 4;;;1521
1026746;470010002000000070902910010181;1185092;466492;NOTARIA TERCERA DE SANTA MARTA;;;295
972068;470010002000000060801800004577;1180138;295115;NOTARIA SEGUNDA SANTA MARTA;;;1815
1041310;470010104000000930908900000437;1180037;293669;NOTARIA TERCERA SANTA MARTA;;;2365
1043774;470010106000004070005000000000;1180323;295461;NOTARIA TERCERA DE SANTA MARTA;;;1327
709075;470010002000000070903924010464;1184914;463590;NOTARIA SEGUNDA DE SANTA MARTA;;;2704
786405;470010002000000070903903040053;1182933;348211;NOTARIA SEGUNDA DE SANTA MARTA;;;1609
1038475;470010002000000070902913050260;1183320;354770;NOTARIA TERCERA DE SANTA MARTA;;;2701
948100;470010107000000300905901141406;1178980;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
3017986;470010002000000076901908010083;1186526;493211;NOTARIA 4;;;497
1047908;470010002000000070902912030232;1183361;354865;NOTARIA QUINTA DE BOGOTA D.C.;;;4503
857806;470010110000000640903900000291;1185310;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
1069240;470010002000000070903916030311;1185154;466954;NOTARIA SEGUNDA DE SANTA MARTA;;;378
1059514;470010002000000070903910040194;1183627;377679;NOTARIA SEGUNDA DE SANTA MARTA;;;2713
