t_id_predio;numero_predial;t_id_tramitecatastral
818881;470010002000000076901902080333;1184001
843920;470010104000000430901900000039;1187544
861692;470010113000000810013000000000;1181905
823510;470010101000001180902900000004;1179394
828646;470010111000002840008000000000;1180678
787805;470010002000000070905924020468;1185117
904320;470010104000000930906901020326;1181666
959949;470010002000000070905907010124;1185079
823799;470010002000000070903922020428;1182153
677813;470010007000000020071000000000;1180344
1059476;470010002000000070905924050478;1186552
821703;470010104000000930906902040442;1180186
1065255;470010107000001210904904080232;1187564
962674;470010103000004050001000000000;1180266
663354;470010115000001110006000000000;1187552
987685;470010115000006650904900003066;1186988
1068386;470010104000000920901901080031;1184128
845908;470010002000000070902903030049;1185293
1024027;470010001000000020801800002416;1184962
768467;470010103000003050005000000000;1185566
763234;470010106000007610004000000000;1182025
852070;470010104000000910903901100102;1182519
869697;470010107000001050801800000146;1179530
803976;470010109000001120011000000000;1179485
902426;470010107000000480901901010026;1187057
970719;470010002000000010385000000000;1179313
1036116;470010001000000020801800002424;1184863
1024109;470010002000000070903909050179;1184284
1016899;470010002000000076901906010529;1182407
798909;470010002000000070903918020345;1183700
967774;470010105000000080011000000000;1181425
719391;470010002000000065969000000000;1179243
858878;470010104000000910903901000133;1182662
878714;470010002000000070903905040096;1182123
3023347;470010002000000070905928040553;1186788
1020004;470010002000000076901906040553;1181227
952048;470010002000000076901906030550;1182419
1042960;470010002000000070902906030109;1185067
821811;470010104000000930906902020440;1180205
750192;470010002000000040908900005647;1178952
683216;470010002000000070905910030189;1182702
964994;470010002000000076901903030356;1181020
687517;470010002000000070903912050239;1185514
957977;470010116000002250003000000000;1179105
1059499;470010106000000560901904060239;1186547
822114;470010101000002050901900000035;1185316
811136;470010002000000064805000000000;1179467
859119;470010002000000070903919020365;1183615
739836;470010002000000040801800003933;1181063
1023176;470010104000000910902901030072;1180296
764108;470010114000000490011000000000;1180577
852139;470010108000000060902902080098;1184373
851762;470010101000001520901900000016;1179698
1030712;470010104000000930904900000163;1183559
786750;470010103000000980010000000000;1181476
931200;470010103000001920017000000000;1179480
3020686;470010002000000076901908010096;1186820
915686;470010002000000070903904050079;1182202
1023181;470010002000000076901905040495;1181568
701274;470010002000000052021000000000;1179564
1069104;470010002000000070902903020047;1185420
994471;470010105000001300013000000000;1183120
1069216;470010002000000070903909030170;1183721
680489;470010002000000070903918040355;1184361
1020898;470010106000000560901902070118;1182560
760215;470010102000002670018901010001;1187740
1013530;470010002000000070903911010203;1183435
813728;470010002000000070905901010002;1183456
890252;470010002000000070902905030090;1183341
953067;470010002000000070903904020066;1183012
914455;470010002000000076901905020480;1181541
843676;470010002000000070902909040173;1183936
663012;470010115000004130009000000000;1179794
689266;470010002000000070905901030011;1183556
967751;470010101000002020018000000000;1180413
808458;470010104000000930906901000298;1181597
1000010;470010106000000560901904080256;1186752
919956;470010115000006650903900002558;1180051
918966;470010002000000070902904030072;1185406
785271;470010109000003690010000000000;1186322
1068902;470010002000000070207000000000;1185598
780603;470010104000000930904900000155;1186586
797583;470010108000000060902902170160;1184742
1062276;470010101000001020031000000000;1179790
869384;470010112000000640901900000075;1187396
1033261;470010002000000070903903010044;1182921
911692;470010106000000560901902050103;1182307
680001;470010002000000040801800004977;1181798
839349;470010002000000070903923040455;1181137
3016087;470010002000000070905926020507;1186671
1069132;470010002000000070902906030112;1185019
807004;470010106000006660007000000000;1187261
957293;470010101000001100014000000000;1184867
1065261;470010107000001210904904090235;1187564
879176;470010002000000076901906030551;1182422
1041363;470010002000000070903914020266;1184890
663162;470010115000006840027000000000;1179389
3013843;470010002000000076901908020194;1186544
983333;470010002000000040547000000000;1182151
1068802;470010002000000066550000000000;1187772
725142;470010104000000920901901040021;1184112
3008488;470010002000000070903918010341;1186689
725288;470010104000000920901901040022;1184134
1036091;470010104000000930906901010310;1180102
860588;470010107000000460903900000304;1186812
786731;470010002000000070905917030330;1181101
952727;470010002000000070903912020228;1183018
955005;470010002000000070902906040115;1185377
937487;470010104000001010902900000179;1179016
926803;470010002000000070801800007028;1185974
769936;470010002000000070902902010023;1183022
740510;470010003000000040145000000000;1186285
681975;470010108000000060902902060086;1184346
1018297;470010102000000990034000000000;1180879
1010455;470010002000000070801800007030;1184164
991280;470010104000000910903901150183;1186127
969380;470010002000000070903913050257;1185157
663614;470010101000001410901900000074;1179505
680084;470010002000000070945000000000;1183319
847705;470010109000008020005000000000;1179150
747502;470010107000001380801800000182;1179440
689266;470010002000000070905901030011;1183555
924959;470010002000000070905916040316;1181088
899303;470010104000001610907900000243;1186199
965710;470010002000000070902913020248;1185258
842908;470010102000000200015000000000;1180380
903965;470010110000000640903902030505;1188118
1023792;470010002000000040901901010011;1182443
922863;470010115000006790901900000123;1180824
914602;470010002000000070801800007059;1184803
777979;470010103000004280006000000000;1184577
1027724;470010002000000076901903020346;1185890
922569;470010002000000070905918010344;1181068
1030259;470010105000002720901900000014;1186206
924997;470010109000002580801800000326;1184762
880354;470010002000000070801800007062;1183956
683214;470010104000000670901901010038;1184254
1030728;470010110000000640903900010363;1187863
1022117;470010002000000070905906050120;1181170
838262;470010101000001530034000000000;1179829
884332;470010102000003770019000000000;1181927
743870;470010107000000690904901010110;1185891
977889;470010115000005750002000000000;1179336
863327;470010105000000130003901020001;1179778
871061;470010106000000310137500000003;1188157
832325;470010111000002210011000000000;1187601
825669;470010002000000070903923010444;1185122
1020202;470010113000000310003000000000;1180017
677344;470010002000000076901901040238;1184081
878629;470010002000000070902910050200;1185113
832305;470010110000000530902901110308;1179163
952195;470010002000000070902914050280;1183255
959912;470010002000000040901900000106;1186917
700626;470010002000000040901901010010;1182440
1069499;470010002000000076901904060441;1181534
662899;470010105000001340001500000002;1187614
1011278;470010106000004760001000000000;1184613
1043510;470010002000000076901904070452;1180994
1065241;470010107000001210904904070229;1187564
1051710;470010002000000070902912050237;1184811
1005391;470010105000000130003900000000;1187478
740433;470010002000000070903914020267;1185143
698169;470010102000002500901900000140;1185695
743196;470010106000000760018000000000;1187628
1060305;470010106000002140007000000000;1185910
892637;470010001000000020801800002413;1183950
909584;470010002000000070801800007011;1185757
951638;470010112000001690013000000000;1185564
948144;470010107000000490907901070019;1187599
930884;470010002000000070902907020126;1183214
813915;470010106000000560901901010007;1184632
882612;470010002000000070903914030272;1184901
996041;470010002000000065641000000000;1180882
1063540;470010002000000070903911040214;1182950
701525;470010115000006680012000000000;1182114
879178;470010002000000076901906050564;1182387
3027235;470010002000000076901904080464;1187980
1069184;470010002000000070903901010001;1183710
952093;470010107000001210904904020212;1187564
3016870;470010002000000070905920030392;1186918
883203;470010110000000610903900000208;1187726
1026603;470010109000003600901900000025;1182056
699335;470010002000000070903924050477;1181246
774317;470010001000000020801800002418;1185580
982264;470010106000006210007000000000;1186038
889122;470010103000000050901900000048;1185648
822543;470010103000000050901900000027;1183297
887890;470010002000000022902000000000;1180347
3013747;470010002000000040901900000082;1186441
726024;470010103000001280005000000000;1179924
901836;470010002000000060918900007673;1180893
736559;470010006000000020527000000000;1185646
781655;470010106000006650079000000000;1187365
1047322;470010110000000380906900001548;1185929
825354;470010002000000060918900007648;1179952
687587;470010002000000070903921010403;1182977
1025138;470010004000000050052000000000;1180408
723713;470010002000000070905902010023;1183476
884471;470010106000005270006000000000;1180974
713027;470010104000000910903901080098;1182511
784498;470010115000006650902900001991;1179592
1024348;470010106000000560901902020080;1182600
746669;470010002000000070905901040015;1183551
936017;470010112000000100006000000000;1180780
1001041;470010001000000020801800001388;1179497
1007472;470010101000001970002000000000;1187440
1065137;470010003000000010225500000271;1187796
1037086;470010110000000680902901050046;1179197
927721;470010002000000071909000000000;1186401
827625;470010002000000040801800004920;1181835
1023176;470010104000000910902901030072;1180297
1013689;470010110000000190908904010239;1187376
1069118;470010002000000070902904030070;1185439
702944;470010115000002370019000000000;1179686
936436;470010002000000070902908030151;1185284
725012;470010101000001410901900000073;1179492
1019996;470010002000000070801800007047;1183985
873479;470010002000000060911900003496;1180971
924440;470010107000001440903900000095;1181950
1059603;470010002000000070902907020125;1185464
807709;470010104000000770024000000000;1180277
936432;470010101000001210902900000058;1180062
953424;470010002000000070903902010024;1184299
988925;470010002000000076901904050436;1181532
792026;470010002000000070903909010163;1181271
955847;470010002000000076901907040612;1181168
671865;470010002000000076901905010467;1185920
1057916;470010002000000066950000000000;1185795
1041225;470010104000000930906901010270;1181586
858703;470010112000001660002000000000;1180237
1035344;470010116000002030010000000000;1179697
663116;470010102000000910007000000000;1187639
1045202;470010105000002520034000000000;1180540
745202;470010002000000060801800004655;1180324
1040538;470010101000000840901900000067;1186008
968972;470010104000000910903901080167;1186126
803968;470010002000000050801800000193;1186996
904900;470010002000000076901904050438;1180447
1069192;470010002000000070902916040315;1183186
822320;470010002000000040901901010026;1182473
1016798;470010112000000940801800000180;1180950
988918;470010002000000040801800004999;1181755
1041312;470010002000000070902904030071;1182198
1063542;470010106000000560901902010068;1182588
720473;470010106000003540002000000000;1187520
1066058;470010002000000070905901010004;1183566
689428;470010002000000076901906030552;1181223
708941;470010002000000070902910010183;1183044
791075;470010111000003290009000000000;1185556
1051712;470010002000000070902913020247;1184813
965579;470010002000000070902908010143;1185544
1069236;470010002000000070903916040313;1183778
1020852;470010108000000060902902100112;1184515
663245;470010002000000060913900004857;1187822
1051712;470010002000000070902913020247;1184812
1063540;470010002000000070903911040214;1182949
808260;470010002000000060912900004366;1181421
764168;470010110000000170801800000028;1184865
734982;470010002000000040801800005010;1181732
680088;470010111000000810006000000000;1183946
835762;470010110000000830901900000422;1179860
725856;470010002000000070903915020286;1183869
812816;470010116000001990015000000000;1181906
826121;470010106000000560901903020137;1186527
916478;470010104000000270901901050019;1179740
1065319;470010109000003600901900000149;1187779
1022148;470010002000000030444000000000;1178881
1040583;470010108000000060902902140138;1184029
1033227;470010002000000070801800007052;1185773
860760;470010002000000040901901010143;1182372
713158;470011000000000090008500000001;1182297
1055609;470010106000000560901903040155;1186597
662653;470010107000000570012000000000;1187636
834273;470010002000000070801800007025;1184167
787558;470010002000000070902911010202;1183401
910317;470010104000000930906902020487;1180153
1035885;470010002000000070903906050118;1185069
997488;470010116000001740901900000024;1179587
818554;470010106000000560901901070049;1182573
982248;470010105000002720901900000335;1186048
3011368;470010002000000076901901040235;1186813
906284;470010002000000070903915050299;1183825
929040;470010002000000070801800007021;1185769
682602;470010107000000400902901070060;1179770
952727;470010002000000070903912020228;1183017
760992;470010002000000070801800007043;1186064
1065291;470010109000003600901900000135;1187779
964608;470010002000000070801800007061;1186275
687150;470010104000000930906902050448;1180218
831192;470010002000000070905914010263;1182138
666357;470010002000000070905913030251;1182904
1027119;470010002000000022898000000000;1180355
1055570;470010002000000070905904040073;1181355
806363;470010101000001690001000000000;1179848
1034152;470010102000003230005000000000;1179270
978306;470010002000000070905901040014;1186835
925978;470010104000000910903901030154;1186122
838083;470010002000000070902902020026;1183027
1060604;470010002000000049985000000000;1185657
931732;470010106000010100001500000014;1187791
711421;470010102000002500901900000111;1178894
847518;470010115000005900018000000000;1185849
832756;470010101000000840901900000055;1186025
663452;470010002000000040801800005015;1180046
661833;470010002000000070902913040254;1185354
935963;470010105000000130003901010001;1187478
1059512;470010002000000070903911050220;1182998
1023137;470010104000000930906902030492;1180213
746566;470010002000000070903903020047;1182927
792870;470010103000003690013000000000;1181335
837258;470010104000000930906902070457;1180169
756212;470010002000000076901904040425;1185915
720665;470010002000000070903915020287;1183866
3019120;470010002000000076901906050563;1186783
890750;470010101000001310005000000000;1179682
748810;470010002000000070903912040233;1185522
789863;470010101000001750011000000000;1181324
1049006;470010002000000060918900007474;1179362
678694;470010002000000070067000000000;1179145
822768;470010104000000930906901020329;1181612
769689;470010106000003340013000000000;1180537
744103;470010002000000070905911010202;1182856
663970;470010900000000780024500000002;1185628
3022930;470010107000000220903901010052;1185992
783884;470010106000007360022000000000;1179931
746185;470010002000000070801800007040;1186046
971509;470010104000000910903901090100;1182516
703498;470010105000002580044000000000;1183422
841372;470010002000000070801800007046;1186152
692277;470010109000001690020500000001;1187264
909694;470010108000000060902902150147;1184469
735417;470010002000000070903909020167;1183742
689923;470010106000000560901901080061;1181715
689432;470010002000000070903905010081;1185116
801793;470010002000000023096000000000;1180856
796760;470010102000002480010000000000;1180321
780233;470010110000000640903900010366;1187894
949375;470010104000001610907900000258;1188038
988193;470010002000000051867000000000;1183148
1069511;470010002000000076901905040491;1181559
1063451;470010002000000040801800004967;1181819
3025729;470010002000000076901908010113;1186494
1055675;470010104000000930906901110253;1184663
716731;470010002000000076901903060381;1180430
787607;470010002000000070902915040293;1183230
786815;470010002000000070903908010143;1183798
1006796;470010002000000076901901080267;1180945
1059464;470010002000000076901904050435;1180442
927951;470010002000000070903920050397;1182965
682168;470010104000000910903901140182;1185979
771291;470010002000000070055000000000;1187782
972299;470010002000000070905912040235;1183526
1069527;470010002000000076901906010535;1182414
1013421;470010002000000076901907010596;1182425
1047840;470010104000000910903901000208;1186072
756494;470010101000001820017000000000;1187406
910428;470010110000000380908900001817;1183289
1065289;470010109000003600901900000134;1187779
1065303;470010109000003600901900000136;1187779
907825;470010107000000460903900000321;1180584
853170;470010110000000380906900001507;1185928
922784;470010103000001340005000000000;1179388
816578;470010002000000070801800007017;1186036
1033261;470010002000000070903903010044;1182922
955074;470010002000000070903910050198;1184322
925565;470010002000000070902904040074;1185267
3027112;470010002000000076901908020195;1186743
836166;470010002000000070905903040054;1183512
1022115;470010104000000910902901010076;1180295
792568;470010103000001070005000000000;1180695
666365;470010002000000070905923010443;1185151
1041286;470010002000000070903908020145;1183794
820448;470010002000000040901901010029;1186550
680232;470010106000008380007000000000;1180743
969378;470010104000000670901901010040;1184258
678515;470010002000000070903906050119;1185139
883185;470010002000000070903916010301;1183820
869478;470010002000000070902911040214;1185472
3016735;470010002000000070905905030090;1186648
710948;470010002000000040901901010024;1182464
961876;470010002000000070905904020066;1183399
701889;470010002000000040801800004975;1181803
688904;470010002000000070903905020088;1185095
731412;470010002000000070903917040335;1183724
663352;470010109000002090049000000000;1187700
818851;470010002000000070801800007053;1183101
845720;470010002000000070902909040175;1183161
1068388;470010104000000920901901070029;1184119
765069;470010103000000090007000000000;1180724
765557;470010001000000020801800002385;1185581
1041941;470010110000000640903900010438;1179743
981338;470010002000000070905926050520;1186684
963325;470010104000000910903901010148;1185988
1023157;470010101000000840901900000059;1186021
759466;470010002000000070903924040473;1183857
996591;470010110000000870901900000003;1179919
830604;470010002000000070024000000000;1179792
1024380;470010002000000070902905040095;1185214
916988;470010002000000070905914040273;1181384
704113;470010105000000470901900000088;1187447
683945;470010001000000020801800002415;1184981
837835;470010002000000076901906010536;1181192
775239;470010002000000070903921050420;1185511
1037967;470010001000000020801800002379;1186343
983382;470010002000000066064000000000;1181503
978872;470010105000000920011000000000;1184841
677907;470010003000000012674000000000;1182020
866388;470010002000000070905903040053;1182864
788511;470010002000000076901905050499;1180457
903977;470010002000000070903906020108;1185041
686594;470010002000000070905917040334;1181105
684796;470010104000000930906901010277;1184554
775026;470010002000000070905909030171;1182845
1032890;470010106000005460007000000000;1179405
764798;470010001000000020801800002414;1186191
810402;470010104000000910145000000000;1186069
1051670;470010106000008400011000000000;1185708
951597;470010104000000930906901000265;1184672
824438;470010002000000076901906010532;1182410
878698;470010002000000070903904050077;1185240
740574;470010002000000040801800004970;1181812
920481;470010002000000070903916010303;1183818
959947;470010002000000076901901040234;1184003
663450;470010110000000190901900010204;1179372
925262;470010107000000810902900000186;1184437
764445;470010800000000670228000000000;1181438
3024322;470010002000000076901901010213;1186502
1039255;470010103000004100009000000000;1183146
958610;470010110000000830901900000459;1179094
804360;470010106000006580004000000000;1178876
841245;470010002000000070902903040053;1185492
758778;470010107000000630006000000000;1187532
739130;470010106000002290009000000000;1180947
746164;470010002000000070905905040095;1183484
680481;470010106000000560901902010065;1181717
893982;470010108000000060902902170159;1184496
818017;470010002000000070903919010363;1184310
662517;470010102000002430901900000040;1187625
1060032;470010104000000670901901030023;1184215
789894;470010002000000040901901010014;1182453
743355;470010104000000910902901010066;1180287
1008889;470010106000000560901904050226;1186438
839937;470010104000000920901901080032;1184116
952225;470010002000000049982000000000;1184819
3024208;470010002000000076901908020182;1187076
915704;470010002000000076901906010534;1182411
768467;470010103000003050005000000000;1185565
956164;470010103000001260021000000000;1181947
802200;470010106000002530023000000000;1180909
768590;470010106000003370003000000000;1179434
907825;470010107000000460903900000321;1180585
756935;470010105000001290006000000000;1187591
883185;470010002000000070903916010301;1183821
836203;470010108000000060902902170164;1184502
684721;470010101000001530901900000054;1183133
722437;470010003000000050139000000000;1184152
855274;470010002000000076901906020543;1181205
789760;470010106000007390002000000000;1187498
699088;470010108000000060902901110038;1184052
954220;470010002000000070903919050380;1183690
844858;470010002000000060907900002593;1179012
1042191;470010116000001370005000000000;1180897
971020;470010001000000020801800002399;1186379
1069174;470010002000000070902915050298;1183222
701525;470010115000006680012000000000;1182115
748014;470010002000000070903902030032;1183599
951922;470010002000000070902906020107;1185526
841388;470010002000000070903916030309;1183810
1069511;470010002000000076901905040491;1181560
666145;470010113000000870009000000000;1181900
981129;470010002000000070903905040095;1184891
747902;470010115000004100012000000000;1180541
1044496;470010002000000070902902030029;1183034
942674;470010002000000070801800007058;1184769
663450;470010110000000190901900010204;1179308
981627;470010900000000800901900000014;1184093
987944;470010106000000560901904020204;1186667
749089;470010102000002670018000000000;1187740
1069559;470010002000000076979000000000;1180411
925628;470010002000000070902908020148;1185443
747788;470010111000002240003000000000;1187453
745049;470010104000000930906901090246;1181659
1020898;470010106000000560901902070118;1182559
747800;470010002000000076901904080461;1181009
668682;470010107000001050801800000138;1179580
770756;470010106000000560901901020009;1184634
936223;470010001000000020801800002381;1186364
1059514;470010002000000070903910040194;1183627
3021076;470010002000000076901908010137;1186790
795626;470010002000000070905909030170;1182894
755718;470010002000000070903913030252;1185366
1005447;470010104000000910903901000218;1185914
947990;470010002000000040801800005009;1181734
961256;470010110000000190901900010228;1185748
942432;470010102000002480030000000000;1180676
1063491;470010002000000040801800009810;1186261
954693;470010104000000060901900000048;1181468
1033691;470010002000000020923000000000;1180769
951593;470010104000000670901901010034;1184245
3027346;470010002000000076901905080524;1186727
1044334;470010002000000070902912010223;1185460
698961;470010002000000070905913050260;1182902
856617;470010101000000830902900000030;1186929
770625;470010002000000070905903030050;1183515
1069262;470010002000000070903923020446;1182214
746621;470010002000000070903916030312;1183780
741001;470010002000000070903903030050;1181126
681578;470010102000001620027000000000;1181944
929888;470010002000000040901901010139;1182363
845985;470010002000000070903921050419;1185223
770050;470010106000000230006000000000;1179703
1049107;470010900000000650015000000000;1187497
924338;470010104000000930906901010311;1181663
894193;470010108000000180901901130064;1179155
683713;470010108000000010901904011382;1180527
1041229;470010002000000070903923030451;1185197
723001;470010104000000930906901020287;1184652
980695;470010108000000060902902130137;1184023
822535;470010002000000070801800007015;1184156
975971;470010106000006110901900000069;1187524
668716;470010102000003400014000000000;1179789
924600;470010101000000840901900000060;1186004
671674;470010003000000010671500000059;1183293
1041163;470010002000000070903911040216;1182954
667850;470010102000000490012000000000;1182033
787689;470010002000000070903919020367;1183612
846231;470010108000000060902902050078;1184339
1034537;470010101000000990023000000000;1179550
851764;470010104000000620904901010079;1178971
834817;470010104000000930906901040232;1184546
858297;470010002000000070903918030350;1183663
807709;470010104000000770024000000000;1180276
754112;470010106000000560901905030265;1186920
1037142;470010107000000190903901090110;1186164
706512;470010002000000070905916020307;1184844
709093;470010002000000070905906050118;1182842
718604;470010114000000210008000000000;1185732
988441;470010002000000060918900007709;1186713
3012613;470010106000000560901904010197;1186433
3014872;470010002000000070905916010301;1186795
1040789;470010104000000930906901050233;1184687
1022119;470010115000006650904900002702;1180841
1041189;470010102000003190801800000032;1186351
749306;470010102000002100008000000000;1180589
929877;470010002000000040906900005617;1180770
912603;470010108000000060902902110123;1184414
1041286;470010002000000070903908020145;1183795
856744;470010107000000300902901040118;1187669
1066863;470010003000000012671000000000;1181929
915668;470010002000000076901905080523;1180462
924340;470010115000003520014000000000;1181695
865091;470010002000000070905916030310;1181083
745672;470010112000000390002500000001;1179502
847518;470010115000005900018000000000;1185833
1010308;470010002000000040801800004985;1181783
683208;470010104000000910903901000135;1182665
1019982;470010002000000070801800007024;1185790
966248;470010105000002590014000000000;1179252
711439;470010106000000720011901010101;1182220
711925;470010106000010480012500000001;1182091
716464;470010003000000030183000000000;1187576
734347;470010002000000076901905050503;1181960
1059564;470010103000000050901900000033;1180572
785902;470010104000000930906901000303;1181605
940202;470010108000000180901901030013;1179567
865126;470010114000000900901900000056;1187455
1051522;470010104000000930906901010278;1180095
906262;470010105000002330015000000000;1178936
3022162;470010002000000070905911040216;1179732
922058;470010112000000940801800000244;1187435
911818;470010002000000070905911030211;1182762
899979;470010107000000450901901040030;1182079
960082;470010002000000070903916020307;1183812
1017086;470010108000000060902902080099;1184375
809417;470010106000000560901902040096;1182256
923094;470010101000001830902900000032;1181693
748098;470010002000000070903902040033;1183596
924338;470010104000000930906901010311;1181664
3019132;470010002000000070905922040434;1186906
827806;470010002000000070902902040035;1185086
882161;470010104000000930906901040231;1184703
810868;470010115000001490011000000000;1180683
738921;470010109000004130005000000000;1180565
1051571;470010002000000070903905050097;1184894
1055576;470010002000000070905908030151;1182177
780673;470010106000000560901901040026;1186612
818142;470010002000000070801800007217;1186875
1006710;470010101000001280904900000078;1187811
1008956;470010102000002200015901030001;1187683
822768;470010104000000930906901020329;1181611
1023208;470010106000000560901901020010;1184636
952428;470010002000000040801800005002;1181749
873143;470010002000000076901903060380;1180427
954786;470010107000000740901901080260;1179921
3023260;470010002000000070905904040076;1187017
858902;470010003000000012661000000000;1181924
1010513;470010104000000300905901020039;1179637
677422;470010104000000930906901020330;1181592
783768;470010110000000530902900000205;1180761
720839;470010104000000910903901030152;1186098
720463;470010108000000060902902050080;1184342
904900;470010002000000076901904050438;1180446
973101;470010103000000600902900000045;1180280
745166;470010116000001900027000000000;1181912
838712;470010108000000010901904041532;1187574
711929;470010114000000150019000000000;1182104
872584;470010002000000040801800003964;1181871
832677;470010003000000030202000000000;1187699
776227;470010106000000560901901080062;1182585
703288;470010002000000070903918030349;1184288
708847;470010002000000070902903030051;1185243
897739;470010106000010170013500000001;1180015
963918;470010115000004970012000000000;1187267
701322;470010103000002190008500000001;1179544
952303;470010104000000300904901020112;1178922
1027374;470010002000000076901902020283;1184078
740241;470010110000001180013000000000;1187629
771541;470010110000000570902900000048;1185603
1010473;470010002000000070905925050499;1181094
811138;470010104000000310028000000000;1183583
825654;470010104000000920901901050024;1184127
1036183;470010102000002330901900000284;1184778
937992;470010110000002430022000000000;1187512
960082;470010002000000070903916020307;1183813
876658;470010103000001990020000000000;1181581
721570;470010002000000070903906010104;1182131
822488;470010002000000023571000000000;1180646
813565;470010002000000070903922020425;1185468
908808;470010002000000070902903050059;1185538
1017506;470010106000000560901901020012;1180026
672872;470010003000000010086500000038;1179321
1039251;470010115000006070014000000000;1183117
1039255;470010103000004100009000000000;1183145
825669;470010002000000070903923010444;1185121
868699;470010108000000060902902120126;1184420
846362;470010002000000040901900000088;1186519
839386;470010002000000070903915030289;1183865
797647;470010108000000060902902060084;1184746
957198;470010003000000040086000000000;1180579
899823;470010002000000070801800007208;1186882
668363;470010115000006790901900000258;1185814
828220;470010002000000076901903080399;1181989
878118;470010002000000070903908050157;1183752
1024125;470010104000000910903901070163;1186114
878607;470010002000000070902908010144;1184996
1024252;470010102000001370023000000000;1179203
925713;470010002000000070903902050038;1181487
927969;470010002000000040801800004992;1181768
1013504;470010107000000630801800000015;1178880
896830;470010115000005950028000000000;1181328
1069278;470010002000000070905909020165;1183891
1020529;470010106000008140008000000000;1182088
680766;470010002000000070903905020087;1184988
720809;470010002000000076901905010468;1181506
1069539;470010002000000076901908020183;1184172
744781;470010107000000090906901010164;1186187
748044;470010002000000070903902020027;1184297
811513;470010001000000020801800002386;1184931
1039354;470010104000000290901901020061;1179212
743928;470010104000000930906902130495;1180225
902863;470010108000000060902902070092;1185682
860999;470010002000000040901901010013;1182447
925831;470010002000000070905903020045;1183519
1022113;470010002000000076901904040430;1180090
1047753;470010104000000910903901070093;1182501
682227;470010003000000010664000000000;1179913
798332;470010116000001620001500000002;1183945
663136;470010002000000040801800004980;1181793
1063457;470010002000000070903924050480;1182191
937755;470010108000000060902902110118;1184408
1047807;470010002000000070905927020527;1186762
824342;470010002000000070903906030111;1185001
927951;470010002000000070903920050397;1182966
942432;470010102000002480030000000000;1179903
787507;470010002000000070902906020105;1185206
1040707;470010002000000070903923030450;1181479
681609;470010002000000066938000000000;1181427
1005880;470010107000000190905901070229;1179437
787558;470010002000000070902911010202;1183402
699513;470010104000000880043000000000;1180395
709516;470010002000000070903915040293;1181229
812142;470010002000000040801800003962;1181875
986896;470010105000000030901900000029;1186538
1024027;470010001000000020801800002416;1185031
1059058;470010001000000020801800002419;1184984
1059608;470010002000000070902901010001;1185207
1005429;470010106000000560901905040271;1186458
3021472;470010002000000070905924010464;1186656
1069234;470010002000000070903917050338;1183716
689398;470010002000000040801800004971;1181811
852349;470010002000000076901905030485;1181551
1016177;470010001000000020801800002387;1186274
828284;470010002000000070905906020108;1182872
848627;470010111000002230005000000000;1178917
1045581;470010002000000070903913040254;1185308
806211;470010102000002870028000000000;1187803
1059464;470010002000000076901904050435;1180443
818433;470010002000000070905917030332;1181103
3019129;470010002000000076901907060625;1186856
1033254;470010104000000670901901010036;1184249
755010;470010006000000020109000000000;1179309
954549;470010107000000370901900000003;1184719
1008364;470010102000000510011000000000;1184603
3009931;470010002000000076901901070262;1186662
677838;470010002000000040801800004983;1181787
789367;470010002000000076901901070263;1184940
764845;470010002000000070903908050160;1181268
964072;470010106000004960010000000000;1181334
1065798;470010002000000049983000000000;1185690
964720;470010002000000060918900007529;1185954
818881;470010002000000076901902080333;1184020
683216;470010002000000070905910030189;1182701
856211;470010002000000021545000000000;1180003
1059486;470010108000000060902902140141;1184464
666479;470010002000000042156000000000;1188151
996045;470010106000000560901905040272;1186424
952937;470010002000000070902907030129;1183211
1047906;470010103000000570801800000014;1185765
700456;470010002000000070578000000000;1181332
699277;470010002000000076901905060511;1181970
747010;470010002000000076901905040492;1181561
954431;470010102000003110005000000000;1188156
3025603;470010110000000540901901050034;1178955
670140;470010002000000022896000000000;1180349
1026069;470010002000000070903915050300;1183823
698813;470010002000000070902913010242;1185501
1033190;470010102000003660005000000000;1180279
686685;470010002000000070903912040236;1185545
950326;470010002000000070902911020206;1185417
691089;470010106000007240025000000000;1180246
696492;470010600000000080012000000000;1180782
771824;470010002000000070905903020048;1183518
1024398;470010110000000290003500000027;1180552
788209;470010002000000070903909040174;1184279
822368;470010002000000070902908040154;1183084
965990;470010002000000070905909010162;1182849
1039659;470010104000000300904901000026;1187658
1016191;470010002000000070801800007032;1184736
721141;470010110000000830901900000367;1181459
1023792;470010002000000040901901010011;1182444
854103;470010002000000070903920010384;1184293
1024305;470010002000000070801800007039;1184726
845892;470010002000000070902902020028;1183032
858760;470010115000001740024000000000;1179472
992778;470010109000003260005000000000;1180064
1063573;470010002000000070903918040356;1182911
977369;470010108000000010901903010648;1179056
666191;470010102000002330901900000063;1184082
680766;470010002000000070903905020087;1184987
1022131;470010108000000060902902080097;1184372
818001;470010002000000070801800007000;1184765
978761;470010002000000040901900000121;1186911
1063565;470010002000000070903923050460;1181492
1058194;470010115000004030021000000000;1179554
915578;470010104000001250007000000000;1180372
944683;470010104000001640011000000000;1187784
686647;470010110000000630902901121205;1187682
947265;470010002000000076901901070259;1183994
681179;470010110000000640903900010405;1188065
662728;470010103000001310022000000000;1187468
787212;470010003000000012573000000000;1179577
1047759;470010103000004550024000000000;1180353
803776;470010002000000060917900007226;1180555
957077;470010106000008460017000000000;1180796
