t_id_predio;numero_predial;condicion_predio;destinacion_economica
1053329;470010106000008090007000000000;NPH;Forestal
786085;470010110000000400903901010278;PH.Unidad_Predial;Forestal
697895;470010106000005600004000000000;NPH;Forestal
878188;470010900000000430002000000000;NPH;Forestal
808604;470010110000000620901901010059;PH.Unidad_Predial;Forestal
986707;470010107000000120902902000190;PH.Unidad_Predial;Forestal
3020695;470010104000000540901901010051;PH.Unidad_Predial;Agropecuario
742577;470010111000000200004500000004;Parque_Cementerio.Unidad_Predial;Forestal
764654;470010108000000150901901010031;PH.Unidad_Predial;Forestal
967020;470010103000000470801800000065;Condominio.Unidad_Predial;Forestal
1053820;470010106000010120014000000000;NPH;Forestal
3016387;470010107000000270903902010032;PH.Unidad_Predial;Forestal
658490;470010110000001750011500000003;Informal;Forestal
3026707;470010107000000630903901100149;PH.Unidad_Predial;Forestal
754334;470010107000000080911900000525;PH.Unidad_Predial;Forestal
962449;470010109000002010801800000053;Condominio.Unidad_Predial;Forestal
3013132;470010107000000690907901130308;PH.Unidad_Predial;Forestal
961958;470010109000002580801800000069;Condominio.Unidad_Predial;Forestal
3026029;470010107000000210901901020085;PH.Unidad_Predial;Forestal
3009589;470010104000000320903901080056;PH.Unidad_Predial;Forestal
1006334;470010106000007660801800000008;Condominio.Unidad_Predial;Forestal
1043207;470010109000004170004000000000;NPH;Forestal
3023812;470010110000000710901901010111;PH.Unidad_Predial;Forestal
713928;470010106000009430010500000001;Parque_Cementerio.Unidad_Predial;Forestal
1028082;470010110000000640903904011187;PH.Unidad_Predial;Forestal
993655;470010107000000310905901070152;PH.Unidad_Predial;Forestal
902521;470010106000006670052500000001;Parque_Cementerio.Unidad_Predial;Forestal
800389;470010110000000640903903050570;PH.Unidad_Predial;Forestal
1041450;470010110000000480904901160229;PH.Unidad_Predial;Forestal
3018859;470010107000000430901901020042;PH.Unidad_Predial;Forestal
3013003;470010110000000660901901000024;PH.Unidad_Predial;Forestal
991418;470010107000000190901901050014;PH.Unidad_Predial;Forestal
995314;470010110000000660901901000081;PH.Unidad_Predial;Forestal
3022132;470010110000000400904901030946;PH.Unidad_Predial;Forestal
987837;470010107000000150904901010248;PH.Unidad_Predial;Forestal
805773;470010110000002430901901120127;PH.Unidad_Predial;Forestal
742481;470010103000004620090500000001;Parque_Cementerio.Unidad_Predial;Forestal
859990;470010104000000640901901031006;PH.Unidad_Predial;Forestal
989135;470010104000000320903901010124;PH.Unidad_Predial;Forestal
830606;470010105000001400004000000000;NPH;Forestal
3008704;470010107000001560801800000001;Condominio.Unidad_Predial;Forestal
955619;470010104000000740901901020031;PH.Unidad_Predial;Agropecuario
3012619;470010110000000380901901010239;PH.Unidad_Predial;Forestal
1042350;470010104000000300903901030102;PH.Unidad_Predial;Agropecuario
935877;470010107000001410056500000006;Parque_Cementerio.Unidad_Predial;Forestal
3012277;470010107000000150901901060057;PH.Unidad_Predial;Forestal
856353;470010106000001340012000000000;NPH;Forestal
1016835;470010104000000020903901100298;PH.Unidad_Predial;Agropecuario
966932;470010103000000570801800000048;Condominio.Unidad_Predial;Forestal
977193;470010107000000020901901010031;PH.Unidad_Predial;Forestal
3020692;470010104000000280902901010043;PH.Unidad_Predial;Forestal
3015754;470010110000000530902901020081;PH.Unidad_Predial;Forestal
1048714;470010104000000020903901150312;PH.Unidad_Predial;Agropecuario
703371;470010103000007980015000000000;NPH;Forestal
998239;470010110000000630901901140315;PH.Unidad_Predial;Forestal
3023743;470010110000000610902900000146;PH.Unidad_Predial;Forestal
907322;470010105000002580901900000172;PH.Unidad_Predial;Forestal
1058962;470010109000003600901900000009;PH.Unidad_Predial;Agropecuario
3022429;470010110000000690901901160077;PH.Unidad_Predial;Forestal
967576;470010106000009030035000000000;NPH;Forestal
986817;470010104000000760002000000000;NPH;Forestal
955944;470010110000000380904901000076;PH.Unidad_Predial;Agropecuario
3012721;470010107000000270906901010280;PH.Unidad_Predial;Agropecuario
985963;470010106000007680801800000016;Condominio.Unidad_Predial;Forestal
783562;470010111000002390001500000031;Parque_Cementerio.Unidad_Predial;Forestal
837238;470010103000000450271000000000;NPH;Forestal
748828;470010103000004380019500000001;Parque_Cementerio.Unidad_Predial;Forestal
957627;470010105000002070801800000051;Condominio.Unidad_Predial;Forestal
756977;470010106000011360010500000001;Parque_Cementerio.Unidad_Predial;Forestal
1015345;470010110000000380901901040357;PH.Unidad_Predial;Forestal
1011949;470010110000000380903900001480;PH.Unidad_Predial;Forestal
906831;470010104000000910903901040155;PH.Unidad_Predial;Forestal
1024989;470010107000000490905901190351;PH.Unidad_Predial;Forestal
1048021;470010110000000620903901100677;PH.Unidad_Predial;Forestal
949169;470010104000000570012000000000;NPH;Forestal
759917;470010107000000740901901010060;PH.Unidad_Predial;Forestal
3023290;470010107000000630903901010217;PH.Unidad_Predial;Forestal
3011833;470010107000000600901901010034;PH.Unidad_Predial;Forestal
3013666;470010107000000090906901020172;PH.Unidad_Predial;Forestal
756011;470010107000000150904901140243;PH.Unidad_Predial;Forestal
3025207;470010107000000500902901010048;PH.Unidad_Predial;Forestal
3026287;470010107000001570801800000024;Condominio.Unidad_Predial;Forestal
845579;470010106000009200021000000000;NPH;Forestal
3011254;470010110000000480904901010070;PH.Unidad_Predial;Forestal
732377;470010104000000750041000000000;NPH;Forestal
995151;470010110000000520901900000028;PH.Unidad_Predial;Forestal
1061274;470010101000001940901900000040;PH.Unidad_Predial;Forestal
823905;470010110000000400903901010415;PH.Unidad_Predial;Forestal
3025720;470010107000000280904902030301;PH.Unidad_Predial;Forestal
947124;470010110000000530902901060239;PH.Unidad_Predial;Agropecuario
3021640;470010110000000400904901030935;PH.Unidad_Predial;Forestal
3012907;470010110000000620902901990201;PH.Unidad_Predial;Forestal
909276;470010110000000610901901020008;PH.Unidad_Predial;Forestal
850156;470010600000000010001500000001;Parque_Cementerio.Unidad_Predial;Forestal
3017737;470010108000000140902901030096;PH.Unidad_Predial;Forestal
1014208;470010104000000620904901010077;PH.Unidad_Predial;Forestal
1020637;470010107000000070903901090115;PH.Unidad_Predial;Forestal
665343;470010106000017150001500000003;Parque_Cementerio.Unidad_Predial;Forestal
994578;470010107000000090901901010018;PH.Unidad_Predial;Forestal
3021115;470010107000000370901901120039;PH.Unidad_Predial;Forestal
1000505;470010104000000020903901010236;PH.Unidad_Predial;Agropecuario
698352;470010112000000300002000000000;NPH;Forestal
1030137;470010106000001850020000000000;NPH;Forestal
1060282;470010110000000380903901001052;PH.Unidad_Predial;Forestal
1066150;470010104000000570901901020016;PH.Unidad_Predial;Forestal
3026959;470010110000000540902901020098;PH.Unidad_Predial;Forestal
981651;470010110000000870902901130253;PH.Unidad_Predial;Forestal
3019555;470010107000000280904902080412;PH.Unidad_Predial;Forestal
987944;470010106000000560901904020204;PH.Unidad_Predial;Forestal
957250;470010107000000490904901210289;PH.Unidad_Predial;Forestal
3014725;470010107000000120902901000056;PH.Unidad_Predial;Forestal
859139;470010104000000590018000000000;NPH;Agropecuario
1003902;470010110000002430901901020061;PH.Unidad_Predial;Forestal
803309;470010108000000010901903010694;PH.Unidad_Predial;Forestal
993445;470010110000000640905901121125;PH.Unidad_Predial;Forestal
3016867;470010107000000280906901010581;PH.Unidad_Predial;Agropecuario
739545;470010107000000570903901010100;PH.Unidad_Predial;Forestal
983548;470010109000000290016000000000;NPH;Forestal
877904;470010106000010430033000000000;NPH;Forestal
3010330;470010110000000380901902010045;PH.Unidad_Predial;Forestal
1048035;470010110000000620903901140717;PH.Unidad_Predial;Forestal
950231;470010110000000380903901060641;PH.Unidad_Predial;Forestal
708440;470010106000009040053000000000;NPH;Forestal
830774;470010106000009610001000000000;NPH;Forestal
1038450;470010107000001340027000000000;NPH;Forestal
678568;470010115000006650903900002585;PH.Unidad_Predial;Forestal
679631;470010115000006650901900000627;PH.Unidad_Predial;Forestal
998783;470010110000000380903900001288;PH.Unidad_Predial;Forestal
900633;470010106000011670006000000000;NPH;Forestal
3013564;470010107000000310903901010058;PH.Unidad_Predial;Forestal
1045953;470010106000000790012000000000;NPH;Forestal
827661;470010106000009950006500000001;Parque_Cementerio.Unidad_Predial;Forestal
948443;470010101000001190016000000000;NPH;Agropecuario
862943;470010110000000580902901990091;PH.Unidad_Predial;Forestal
1053711;470010113000000920901900000030;PH.Unidad_Predial;Agropecuario
997907;470010110000000870901900000007;PH.Unidad_Predial;Forestal
1059537;470010101000001490901900000033;PH.Unidad_Predial;Agropecuario
926812;470010106000008320015000000000;NPH;Forestal
872002;470010107000000460903901100353;PH.Unidad_Predial;Forestal
1038513;470010110000000380901902010284;PH.Unidad_Predial;Forestal
949232;470010107000000320901901040037;PH.Unidad_Predial;Forestal
749597;470010106000000310051000000000;NPH;Forestal
991058;470010104000000300903901030067;PH.Unidad_Predial;Agropecuario
3019360;470010107000000120902902100325;PH.Unidad_Predial;Forestal
993344;470010110000000630901901080273;PH.Unidad_Predial;Forestal
955442;470010104000000540901901010052;PH.Unidad_Predial;Agropecuario
810870;470010107000000330002000000000;NPH;Agropecuario
948481;470010106000001050004000000000;NPH;Forestal
3010567;470010110000001590901901000140;PH.Unidad_Predial;Agropecuario
858027;470010101000001930901900000041;PH.Unidad_Predial;Forestal
742391;470010106000011240039500000002;Parque_Cementerio.Unidad_Predial;Forestal
1048473;470010108000000180903901120292;PH.Unidad_Predial;Forestal
983490;470010115000006650904900002676;PH.Unidad_Predial;Forestal
845482;470010109000002580801800000269;Condominio.Unidad_Predial;Forestal
844405;470010109000004200020500000001;Parque_Cementerio.Unidad_Predial;Forestal
3016918;470010104000000540901901010116;PH.Unidad_Predial;Agropecuario
3010000;470010108000000180902901030081;PH.Unidad_Predial;Forestal
901968;470010104000000300903901030071;PH.Unidad_Predial;Agropecuario
1017201;470010110000000710901901090224;PH.Unidad_Predial;Forestal
783515;470010106000009330005500000001;Parque_Cementerio.Unidad_Predial;Forestal
3027121;470010108000000140901901010035;PH.Unidad_Predial;Forestal
1060014;470010107000000300905901080008;PH.Unidad_Predial;Forestal
786374;470010115000002690012000000000;NPH;Forestal
999858;470010108000000010901903010725;PH.Unidad_Predial;Forestal
901880;470010105000002070801800000031;Condominio.Unidad_Predial;Forestal
3014710;470010107000000190903901110118;PH.Unidad_Predial;Forestal
1052196;470010108000000010901903030845;PH.Unidad_Predial;Forestal
3019438;470010110000000380901902020159;PH.Unidad_Predial;Forestal
769687;470010106000011240006500000001;Parque_Cementerio.Unidad_Predial;Agropecuario
3015007;470010107000000020901901070201;PH.Unidad_Predial;Forestal
949121;470010107000000170903901090133;PH.Unidad_Predial;Forestal
3009538;470010110000000870902901090227;PH.Unidad_Predial;Forestal
1059725;470010110000000660901901000084;PH.Unidad_Predial;Forestal
785534;470010106000009520005000000000;NPH;Forestal
660592;470010107000000130022500000001;Informal;Forestal
996059;470010109000001630004500000001;Parque_Cementerio.Unidad_Predial;Forestal
744124;470010106000011240014500000001;Parque_Cementerio.Unidad_Predial;Forestal
757561;470010106000000560901903040153;PH.Unidad_Predial;Forestal
1064294;470010107000000740901901090221;PH.Unidad_Predial;Forestal
909490;470010110000000380901902010010;PH.Unidad_Predial;Forestal
3010477;470010110000000400904901020799;PH.Unidad_Predial;Forestal
834289;470010106000011360008500000001;Parque_Cementerio.Unidad_Predial;Forestal
3024946;470010107000000080907901040290;PH.Unidad_Predial;Forestal
982138;470010110000000630901901020313;PH.Unidad_Predial;Forestal
856684;470010104000000650901901020409;PH.Unidad_Predial;Forestal
1044217;470010109000000500901900000144;PH.Unidad_Predial;Forestal
924947;470010113000000770016000000000;NPH;Forestal
1002415;470010104000000300905901020005;PH.Unidad_Predial;Forestal
993700;470010110000000400903901020422;PH.Unidad_Predial;Forestal
3019594;470010110000000400901901060027;PH.Unidad_Predial;Forestal
678916;470010110000000250003500000046;Informal;Forestal
946156;470010107000000460902901040073;PH.Unidad_Predial;Forestal
3018292;470010110000000400901900010038;PH.Unidad_Predial;Forestal
796252;470010107000000570903901110210;PH.Unidad_Predial;Forestal
948842;470010104000000540901901010084;PH.Unidad_Predial;Agropecuario
3019345;470010107000000210903901080060;PH.Unidad_Predial;Forestal
993547;470010110000000640903903060576;PH.Unidad_Predial;Forestal
779204;470010113000000920901900000068;PH.Unidad_Predial;Agropecuario
810544;470010110000000640903901010280;PH.Unidad_Predial;Forestal
838272;470010110000000640903903140613;PH.Unidad_Predial;Forestal
986644;470010104000000800034000000000;NPH;Forestal
838260;470010105000000430015000000000;NPH;Forestal
693215;470010103000004620010500000146;Parque_Cementerio.Unidad_Predial;Forestal
997198;470010107000000610901901010018;PH.Unidad_Predial;Forestal
771726;470010109000000460011500000001;Parque_Cementerio.Unidad_Predial;Forestal
3008332;470010107000000280904902010206;PH.Unidad_Predial;Forestal
707321;470010103000001910002000000000;NPH;Forestal
979459;470010107000000210102000000000;NPH;Agropecuario
1053104;470010115000006840034000000000;NPH;Forestal
3013204;470010107000000190904901030141;PH.Unidad_Predial;Forestal
1004128;470010115000006650901900001004;PH.Unidad_Predial;Forestal
924474;470010115000006220022000000000;NPH;Forestal
745489;470010106000009330002000000000;NPH;Forestal
3013219;470010110000000400904901131020;PH.Unidad_Predial;Forestal
1010821;470010107000000080911900000506;PH.Unidad_Predial;Forestal
3026884;470010110000000400904901030917;PH.Unidad_Predial;Forestal
948919;470010107000000310903901020068;PH.Unidad_Predial;Forestal
3020596;470010110000000380901901030403;PH.Unidad_Predial;Forestal
817658;470010110000000190901903010181;PH.Unidad_Predial;Forestal
811169;470010110000000380903900001481;PH.Unidad_Predial;Forestal
1023723;470010106000010440035000000000;NPH;Forestal
969159;470010110000000190901900010065;PH.Unidad_Predial;Forestal
1018161;470010109000002580801800000300;Condominio.Unidad_Predial;Forestal
855884;470010110000000380903901091086;PH.Unidad_Predial;Forestal
3011896;470010108000000010901903010719;PH.Unidad_Predial;Forestal
1037077;470010110000000380903900001144;PH.Unidad_Predial;Forestal
3016813;470010108000000010901903080937;PH.Unidad_Predial;Forestal
828214;470010106000011950044500000001;Parque_Cementerio.Unidad_Predial;Forestal
877476;470010109000002450007000000000;NPH;Forestal
3027781;470010110000000400904901000601;PH.Unidad_Predial;Forestal
1026916;470010106000010470010000000000;NPH;Forestal
993575;470010110000000630901901020201;PH.Unidad_Predial;Forestal
946941;470010106000006330010500000001;Parque_Cementerio.Unidad_Predial;Forestal
1002471;470010108000000180902901010200;PH.Unidad_Predial;Forestal
1006867;470010101000001290901900000026;PH.Unidad_Predial;Forestal
824121;470010110000000570902900000168;PH.Unidad_Predial;Forestal
750118;470010109000004250013000000000;NPH;Forestal
695234;470010105000002650001500000013;Parque_Cementerio.Unidad_Predial;Forestal
953523;470010108000000010901903040891;PH.Unidad_Predial;Forestal
838255;470010110000000380903900001437;PH.Unidad_Predial;Forestal
3018649;470010110000000620902901990220;PH.Unidad_Predial;Forestal
3027640;470010110000000400904902081124;PH.Unidad_Predial;Forestal
3011050;470010110000000620903901040621;PH.Unidad_Predial;Forestal
949206;470010104000000320903901070054;PH.Unidad_Predial;Forestal
1048927;470010107000000280905901010489;PH.Unidad_Predial;Forestal
933899;470010106000006310014500000001;Parque_Cementerio.Unidad_Predial;Forestal
922396;470010114000001290001500000085;Parque_Cementerio.Unidad_Predial;Forestal
3021208;470010107000000300905901090905;PH.Unidad_Predial;Forestal
902245;470010107000000080911900000462;PH.Unidad_Predial;Forestal
856994;470010110000000190901903010188;PH.Unidad_Predial;Forestal
1019590;470010110000001060002000000000;NPH;Mineria_Hidrocarburos
979320;470010107000000490904901080261;PH.Unidad_Predial;Forestal
746166;470010110000000600004000000000;NPH;Agropecuario
3010426;470010110000000400904902111148;PH.Unidad_Predial;Forestal
1003397;470010110000000710901901060204;PH.Unidad_Predial;Forestal
824149;470010110000000400903901010284;PH.Unidad_Predial;Forestal
687076;470010114000000010001500000003;Parque_Cementerio.Unidad_Predial;Forestal
1019169;470010110000000190901902030169;PH.Unidad_Predial;Forestal
763137;470010107000000630904901000264;PH.Unidad_Predial;Forestal
824075;470010110000001260041200000001;Informal;Forestal
1025358;470010112000000310007000000000;NPH;Forestal
1027964;470010104000000280902902010069;PH.Unidad_Predial;Forestal
679939;470010102000003390019000000000;NPH;Forestal
1025309;470010107000000150901901010029;PH.Unidad_Predial;Forestal
1020487;470010110000000400903901080497;PH.Unidad_Predial;Forestal
720608;470010101000001370902900000031;PH.Unidad_Predial;Agropecuario
958876;470010110000000380904901000075;PH.Unidad_Predial;Agropecuario
820541;470010110000000400903901090500;PH.Unidad_Predial;Forestal
996107;470010108000000010901903020756;PH.Unidad_Predial;Forestal
3010912;470010107000000020901901080209;PH.Unidad_Predial;Forestal
858124;470010115000006730001000000000;NPH;Forestal
709645;470010101000001930001000000000;NPH;Agropecuario
885439;470010103000004620006500000176;Parque_Cementerio.Unidad_Predial;Forestal
3021751;470010110000000640902904010196;PH.Unidad_Predial;Agropecuario
3017041;470010107000000090906901060192;PH.Unidad_Predial;Forestal
665042;470010111000000670001500000071;Parque_Cementerio.Unidad_Predial;Forestal
697435;470010103000000570801800000022;Condominio.Unidad_Predial;Forestal
3019090;470010110000000380901901010222;PH.Unidad_Predial;Forestal
3023296;470010107000000280904901160368;PH.Unidad_Predial;Forestal
3013924;470010107000000130902901010066;PH.Unidad_Predial;Forestal
3008548;470010107000000490905901000547;PH.Unidad_Predial;Forestal
981470;470010107000000570903901010116;PH.Unidad_Predial;Forestal
908694;470010110000000630901901020178;PH.Unidad_Predial;Forestal
3016660;470010104000000300903901010039;PH.Unidad_Predial;Agropecuario
716815;470010114000001270001500000001;Parque_Cementerio.Unidad_Predial;Forestal
3017239;470010108000000160903901180228;PH.Unidad_Predial;Forestal
1001010;470010110000000400903901020424;PH.Unidad_Predial;Forestal
1025354;470010106000007880001000000000;NPH;Forestal
3021229;470010107000000130902901040091;PH.Unidad_Predial;Forestal
1048515;470010110000000380903900001325;PH.Unidad_Predial;Forestal
903147;470010110000000380903901000850;PH.Unidad_Predial;Forestal
3026545;470010107000000690906901010227;PH.Unidad_Predial;Agropecuario
753790;470010106000000560901903080190;PH.Unidad_Predial;Forestal
999129;470010108000000020902901130051;PH.Unidad_Predial;Forestal
962451;470010108000000020902901030153;PH.Unidad_Predial;Forestal
3021382;470010104000000020902901030142;PH.Unidad_Predial;Forestal
879342;470010106000007730801800000005;Condominio.Unidad_Predial;Forestal
856486;470010106000000560901904030215;PH.Unidad_Predial;Forestal
705861;470010102000003100002000000000;NPH;Forestal
1071938;470010101000001930901900000036;PH.Unidad_Predial;Forestal
951473;470010108000000010901902030226;PH.Unidad_Predial;Forestal
788235;470010106000008080012000000000;NPH;Forestal
3019141;470010104000000010901901020075;PH.Unidad_Predial;Agropecuario
1010848;470010107000000080913901010241;PH.Unidad_Predial;Forestal
1041606;470010107000000490905902000641;PH.Unidad_Predial;Forestal
765453;470010106000008210014000000000;NPH;Agropecuario
742505;470010106000010180017500000001;Parque_Cementerio.Unidad_Predial;Forestal
1048670;470010110000000640903904011238;PH.Unidad_Predial;Forestal
3009439;470010108000000010901902030219;PH.Unidad_Predial;Forestal
3028033;470010104000000290901901060122;PH.Unidad_Predial;Agropecuario
950338;470010115000006650903900002588;PH.Unidad_Predial;Forestal
998732;470010107000000690907901030247;PH.Unidad_Predial;Forestal
860616;470010107000000080911900000522;PH.Unidad_Predial;Forestal
1007111;470010104000000540901901010040;PH.Unidad_Predial;Agropecuario
1057620;470010115000004340023000000000;NPH;Forestal
3023977;470010107000000690906901010238;PH.Unidad_Predial;Agropecuario
947985;470010110000000870902901000154;PH.Unidad_Predial;Forestal
949187;470010107000000190905901010183;PH.Unidad_Predial;Forestal
3025141;470010104000000290901901020032;PH.Unidad_Predial;Agropecuario
815702;470010107000000060904901090109;PH.Unidad_Predial;Forestal
808066;470010110000000640903901010684;PH.Unidad_Predial;Forestal
984549;470010107000000190275000000000;NPH;Agropecuario
878982;470010106000007080801800000013;Condominio.Unidad_Predial;Forestal
3026446;470010107000001570801800000059;Condominio.Unidad_Predial;Forestal
3027478;470010107000000630903901100150;PH.Unidad_Predial;Forestal
3012358;470010107000000490903901140107;PH.Unidad_Predial;Forestal
966208;470010103000000570801800000065;Condominio.Unidad_Predial;Forestal
844381;470010106000010340003500000001;Parque_Cementerio.Unidad_Predial;Forestal
801879;470010104000000280011000000000;NPH;Agropecuario
949527;470010108000000010901901030250;PH.Unidad_Predial;Forestal
698091;470010115000006730013000000000;NPH;Forestal
909497;470010107000000300901901040071;PH.Unidad_Predial;Forestal
1004861;470010110000000640903901010678;PH.Unidad_Predial;Forestal
967780;470010106000000560901903050168;PH.Unidad_Predial;Forestal
3024277;470010110000000400904901000681;PH.Unidad_Predial;Forestal
998242;470010110000000640903904121320;PH.Unidad_Predial;Forestal
960719;470010110000000640903901010639;PH.Unidad_Predial;Forestal
1051756;470010110000000640903904031283;PH.Unidad_Predial;Forestal
780103;470010106000007080801800000004;Condominio.Unidad_Predial;Forestal
3012766;470010104000000020901901010047;PH.Unidad_Predial;Forestal
1062495;470010106000001590023500000001;Parque_Cementerio.Unidad_Predial;Forestal
1038899;470010110000000380901902090466;PH.Unidad_Predial;Forestal
787887;470010110000000620902900000419;PH.Unidad_Predial;Forestal
798994;470010107000000490904901010187;PH.Unidad_Predial;Forestal
3020839;470010107000000490903901150135;PH.Unidad_Predial;Forestal
814762;470010107000000080911900000484;PH.Unidad_Predial;Forestal
787342;470010107000000740901901170048;PH.Unidad_Predial;Forestal
760274;470010107000000630901901000033;PH.Unidad_Predial;Forestal
1058632;470010109000001920901900000018;PH.Unidad_Predial;Forestal
1056212;470010104000000010901901020073;PH.Unidad_Predial;Agropecuario
902337;470010107000000310903901030075;PH.Unidad_Predial;Forestal
924735;470010109000000020025000000000;NPH;Forestal
698037;470010106000010860001000000000;NPH;Forestal
3017587;470010108000000010901901040365;PH.Unidad_Predial;Forestal
3024682;470010110000000570903901010267;PH.Unidad_Predial;Agropecuario
740099;470010103000006280027500000001;Parque_Cementerio.Unidad_Predial;Forestal
1010431;470010107000000230078000000000;NPH;Forestal
3023080;470010107000000690907901140310;PH.Unidad_Predial;Forestal
3016975;470010104000000650901901020429;PH.Unidad_Predial;Forestal
3011614;470010106000000560901904020201;PH.Unidad_Predial;Forestal
948649;470010104000000620901901040027;PH.Unidad_Predial;Forestal
660622;470010104000001640012000000000;NPH;Forestal
989786;470010107000000130905901090159;PH.Unidad_Predial;Forestal
3016069;470010107000000270905901010241;PH.Unidad_Predial;Agropecuario
981330;470010110000000640905901020914;PH.Unidad_Predial;Forestal
988143;470010110000000380901902020138;PH.Unidad_Predial;Forestal
3008641;470010110000000520901900000053;PH.Unidad_Predial;Forestal
1005217;470010107000000600902901020082;PH.Unidad_Predial;Forestal
3023464;470010110000000640905901081076;PH.Unidad_Predial;Forestal
3022387;470010110000000620902901080376;PH.Unidad_Predial;Forestal
810083;470010110000000400903901000192;PH.Unidad_Predial;Forestal
748173;470010106000000560901903020143;PH.Unidad_Predial;Forestal
1043042;470010109000003300005000000000;NPH;Forestal
926011;470010106000000560901901010001;PH.Unidad_Predial;Forestal
1066706;470010106000006850011000000000;NPH;Forestal
3009361;470010108000000010901901150568;PH.Unidad_Predial;Forestal
1043603;470010110000000380903901050633;PH.Unidad_Predial;Forestal
938535;470010107000000090904901060119;PH.Unidad_Predial;Forestal
3018103;470010104000000540901901010129;PH.Unidad_Predial;Agropecuario
3012670;470010110000000910901901060060;PH.Unidad_Predial;Forestal
918811;470010107000000630904901110397;PH.Unidad_Predial;Forestal
822381;470010107000000020901901020089;PH.Unidad_Predial;Forestal
804317;470010105000001250801800000064;Condominio.Unidad_Predial;Forestal
3015346;470010107000000490907901070020;PH.Unidad_Predial;Forestal
956182;470010110000000380903901001234;PH.Unidad_Predial;Forestal
720839;470010104000000910903901030152;PH.Unidad_Predial;Forestal
3012904;470010107000000310903901010210;PH.Unidad_Predial;Forestal
3025969;470010107000000270905901010206;PH.Unidad_Predial;Agropecuario
830824;470010106000010120021000000000;NPH;Forestal
707570;470010116000001940036000000000;NPH;Forestal
797301;470010102000001090801800000015;Condominio.Unidad_Predial;Forestal
1060421;470010107000000020901901010038;PH.Unidad_Predial;Forestal
3027016;470010107000001310801800000016;Condominio.Unidad_Predial;Forestal
3024457;470010107000000210903901100065;PH.Unidad_Predial;Forestal
3010987;470010110000000400903901040447;PH.Unidad_Predial;Forestal
752288;470010107000001410056500000158;Parque_Cementerio.Unidad_Predial;Forestal
872110;470010107000000460902901010050;PH.Unidad_Predial;Forestal
703062;470010106000009950011500000001;Parque_Cementerio.Unidad_Predial;Forestal
868679;470010105000000940163000000000;NPH;Forestal
948904;470010107000000100031000000000;NPH;Agropecuario
878528;470010106000011360013500000001;Parque_Cementerio.Unidad_Predial;Forestal
970213;470010109000004250010500000001;Parque_Cementerio.Unidad_Predial;Forestal
666547;470010106000007690801800000019;Condominio.Unidad_Predial;Forestal
1023640;470010115000006520801800000019;Condominio.Unidad_Predial;Forestal
3023983;470010107000000430901901010023;PH.Unidad_Predial;Forestal
3027298;470010110000000640902904010194;PH.Unidad_Predial;Agropecuario
3026482;470010107000001570801800000023;Condominio.Unidad_Predial;Forestal
1001517;470010110000000640903900000302;PH.Unidad_Predial;Forestal
1024461;470010110000000640903903010710;PH.Unidad_Predial;Forestal
3025165;470010110000000510902901040056;PH.Unidad_Predial;Forestal
3021952;470010110000000380901902110471;PH.Unidad_Predial;Forestal
3018520;470010110000000620902901990207;PH.Unidad_Predial;Forestal
951622;470010104000000280902902110225;PH.Unidad_Predial;Forestal
3017602;470010110000000710901901050187;PH.Unidad_Predial;Forestal
3008224;470010107000000690907901030245;PH.Unidad_Predial;Forestal
989495;470010107000000460903901020256;PH.Unidad_Predial;Forestal
1018054;470010102000002360001000000000;NPH;Forestal
921241;470010109000001630023500000001;Parque_Cementerio.Unidad_Predial;Forestal
692208;470010107000001340009000000000;NPH;Forestal
1025393;470010108000000020902901000080;PH.Unidad_Predial;Forestal
784696;470010108000000020902901000075;PH.Unidad_Predial;Forestal
3026662;470010107000001570801800000057;Condominio.Unidad_Predial;Forestal
1046447;470010102000002230014000000000;NPH;Forestal
874149;470010103000004620007500000094;Parque_Cementerio.Unidad_Predial;Forestal
3009946;470010107000000190903901130126;PH.Unidad_Predial;Forestal
1015001;470010103000003070002000000000;NPH;Forestal
3011224;470010110000000660901901000038;PH.Unidad_Predial;Forestal
1021506;470010106000008090006000000000;NPH;Forestal
995599;470010110000000640903904011256;PH.Unidad_Predial;Forestal
752423;470010103000004620007500000146;Parque_Cementerio.Unidad_Predial;Forestal
1039365;470010104000000280902901150194;PH.Unidad_Predial;Forestal
3010861;470010110000000480904901070152;PH.Unidad_Predial;Forestal
1002827;470010113000000830901900000008;PH.Unidad_Predial;Forestal
760304;470010110000000640903902130546;PH.Unidad_Predial;Forestal
786996;470010104000000690901900000000;PH.Matriz;Forestal
3019651;470010110000000400904901000626;PH.Unidad_Predial;Forestal
3016909;470010104000000290901901130182;PH.Unidad_Predial;Agropecuario
1030647;470010108000000010901901020074;PH.Unidad_Predial;Forestal
985752;470010106000007710801800000016;Condominio.Unidad_Predial;Forestal
1030515;470010108000000010901901050422;PH.Unidad_Predial;Forestal
830736;470010106000007080801800000003;Condominio.Unidad_Predial;Forestal
1061297;470010106000007690801800000023;Condominio.Unidad_Predial;Forestal
861832;470010106000007680801800000018;Condominio.Unidad_Predial;Forestal
986843;470010106000000740026000000000;NPH;Forestal
3024955;470010107000000370901901060020;PH.Unidad_Predial;Forestal
994791;470010110000000400902901990093;PH.Unidad_Predial;Forestal
771044;470010110000000620903901030613;PH.Unidad_Predial;Forestal
1002746;470010110000000710901901010078;PH.Unidad_Predial;Forestal
1004981;470010107000000930901901020046;PH.Unidad_Predial;Forestal
