t_id_predio;numero_predial;condicion_predio;tipo_predio
950644;470010113000000970002500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
800583;470010109000000950014500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
930045;470010109000001870026500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
798773;470010112000000150011500000003;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
766890;470010107000001400005500000144;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
768315;470010112000000410005500000005;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
727446;470010003000000010808500000250;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
769422;470010105000002150077500000029;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
843591;470010101000000010022500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
862350;470010102000000770005500000056;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
706456;470010102000004440011500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
761934;470010111000000350001500000019;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
831980;470010103000001710291500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
764245;470010002000000044547500000072;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
885839;470010106000000620045500000039;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
918125;470010106000007920007500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
734941;470010107000001410056500000113;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
884324;470010003000000010808500000396;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
823081;470010109000001570015500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
913386;470010105000002180001500000142;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
822067;470010109000001380009500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
812607;470010109000003900013500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
878007;470010800000000270006500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
