t_id_unidadconstruccion;t_id_caracteristicaunidadconstruccion;tipo_unidad_construccion;uso_construccion;total_habitaciones
1191207;16699;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1251249;2207;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1211596;15355;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1200195;61581;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1280446;13046;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1271429;2690;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1233130;47706;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1216283;33936;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1259198;17412;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1264900;47332;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1201126;82000;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1192094;78784;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1200093;38217;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1209626;9942;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1194423;42251;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1238756;2496;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1201767;32085;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1211001;45968;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1260965;21266;Residencial;Residencial.Apartamentos_Mas_De_4_Pisos;0
1241714;12879;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1200220;61035;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1213875;25871;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1192061;34844;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1218531;30875;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1240619;18002;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1206005;821;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1250824;27330;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1260080;61667;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1240361;44011;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1211842;11557;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1207688;62711;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1208694;1654;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1216594;30132;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1223489;75254;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1280609;43963;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1233426;24083;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1235114;23763;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1223042;17902;Residencial;Residencial.Apartamentos_Mas_De_4_Pisos;0
1270413;38318;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1246929;977;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1218532;30946;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1209652;15174;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1244384;29356;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1226625;23234;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1261477;6863;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1274863;39199;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1195940;38209;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1238617;52086;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1264631;24076;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1266564;32481;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1255393;38716;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1204827;2459;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1254112;43397;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1248778;5717;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1194755;37058;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1269059;26575;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1226742;12811;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1195613;15422;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1260007;50107;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1254615;24590;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1201858;49376;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1199685;48564;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1255946;42923;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1212632;25189;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1195386;44790;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1212693;41434;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1213400;29989;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1199778;19311;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1206438;61594;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1198751;41843;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1242874;18789;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1218457;18593;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1200054;28539;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1213527;65090;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1209951;40892;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1271685;40377;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1242998;11142;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1277445;10025;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1278565;36205;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1275105;3324;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1209995;48942;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1203103;26966;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1199999;9024;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1221437;25511;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1260930;15062;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1239391;71860;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1266334;1828;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1262730;10546;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1263192;69022;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1251022;49640;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1222977;24717;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1206745;1768;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1272208;21203;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1236949;11109;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1265158;7269;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1228630;36695;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1191287;17719;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1254099;39094;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1219499;26744;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1248384;23147;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1279464;11186;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1214024;57366;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1226590;28920;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1277104;22248;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1262703;7022;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1266208;62393;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1198540;45125;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1246191;3667;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1273481;1954;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1239931;37331;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1247944;52973;Residencial;Residencial.Apartamentos_Mas_De_4_Pisos;0
1262028;993;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1212399;22534;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1275902;6266;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1209023;40239;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1196934;34599;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1256438;2909;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1198851;2211;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1272688;1054;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1202535;45588;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1219622;20326;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1199557;41502;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1211317;2809;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1225608;4137;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1198457;23098;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1217395;29329;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1278745;5303;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1235202;47259;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1215055;24185;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1236061;66537;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1227388;18999;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1272122;10497;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1222920;30151;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1205731;66436;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1205385;38195;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1276028;28100;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1252656;23845;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1269215;47441;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1190989;48331;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1232607;11355;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1249006;37494;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1249394;5823;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1206878;56342;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1262853;25014;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1229864;7754;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1252002;25518;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1258462;7166;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1197930;60766;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1257943;24566;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1260966;21306;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1203375;50686;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1201150;78131;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1221294;21169;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1250743;16411;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1204282;41367;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1199139;32230;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1212396;21899;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1220616;17938;Residencial;Residencial.Barracas;0
1219377;24193;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1255160;10601;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1221528;59325;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1206437;52006;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1227020;26038;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1214393;37214;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1237458;18636;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1200113;39392;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1211608;22065;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1207541;31469;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1190122;10905;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1232565;5498;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1243829;69363;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1233883;31116;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1220680;18635;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1197398;36947;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1196460;38423;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1247997;68145;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1206613;58350;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1270384;31947;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1207243;3045;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1278263;47703;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1259318;32847;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1233910;28006;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1210624;18072;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1187853;46343;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1240543;2113;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1260851;7267;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1224300;4572;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1197978;53287;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1252440;73721;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1213786;11918;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1260229;3121;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1196546;57781;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1229802;1915;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1253920;84429;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1266525;43266;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1219559;25446;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1191958;24995;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1219849;21173;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1278431;5699;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1275256;35709;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1236877;2769;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1274296;2291;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1238520;24486;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1224307;80750;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1232977;12745;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1265225;17002;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1202715;3015;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1227345;13455;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1269980;63537;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1253586;54335;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1205855;32125;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1272338;35673;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1263549;34983;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1206514;16818;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1201746;42647;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1269163;28756;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1207231;1207;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1272072;4900;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1238514;22269;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1260622;47240;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1197747;3140;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1267146;32728;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1209955;11314;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1264373;56380;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1233458;21769;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1272692;2008;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1231490;15658;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1281747;67640;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1196883;44259;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1248649;70823;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1207607;36195;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1223634;16675;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1214101;46604;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1270429;40836;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1236173;6025;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1206932;57660;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1276121;57828;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1221751;27415;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1240673;37973;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1200105;41426;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1217252;82344;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1206399;47863;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1260409;24007;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1248484;45270;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1198189;1271;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1258911;54335;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1248268;42929;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1195943;38430;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1241700;11086;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1207527;26407;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1208664;62722;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1257940;23924;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1276721;11515;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1202102;50508;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1251362;19963;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1223156;7086;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1259267;25195;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1212338;1445;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1189069;32772;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1191588;10920;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1202712;2492;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1221635;27207;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1258876;52721;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1268756;11674;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1259666;8441;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1259346;40869;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1261954;67460;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1273490;4217;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1201200;53500;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1238755;4322;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1200217;61651;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1204667;34855;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1226573;22246;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1205139;32662;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1269614;18076;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1255980;29298;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1228030;61095;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1189596;69148;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1257225;14629;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1246183;1277;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1256898;61591;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1223021;80422;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1206317;43262;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1223727;37653;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1248442;13000;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1255486;47741;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1213736;70328;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1196271;84505;Residencial;Residencial.Barracas;0
1248523;56216;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1195575;71266;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1229799;83985;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1265495;57523;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1264131;27516;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1281734;66457;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1192229;15416;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1207885;50341;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1263367;46245;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1277142;38465;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1208377;1839;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1267223;45687;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1222362;14656;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1189556;30369;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1192140;37952;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1232935;5583;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1252111;41909;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1201879;51738;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1192968;624;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1259672;6234;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1270228;13460;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1255347;37361;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1204824;1946;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1250531;71049;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1226916;10622;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1209611;2047;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1261058;34123;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1207807;32793;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1221879;25197;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1196987;48424;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1270390;33239;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1213942;45611;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1211186;41006;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1219206;29424;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1270224;44855;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1203776;36460;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1271434;3239;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1252980;63418;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1236922;6131;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1236576;15159;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1203424;61544;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1280844;17864;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1212179;31025;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1229155;47391;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1271716;39407;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1271567;14194;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1193368;22541;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1191233;2341;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1221093;18618;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1253181;2905;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1269769;40302;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1219935;23149;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1265236;32380;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1195955;38544;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1207257;60747;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1233540;23173;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1267758;30799;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1233456;19805;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1229409;16766;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1248319;32359;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1229173;52281;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1235957;49213;Residencial;Residencial.Barracas;0
1273938;8325;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1238513;20632;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1205996;11721;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1192160;39729;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
