t_id_predio;numero_predial;vigencia_actualizacion_catastral
3006993;470010108000000060902901130049;2022-11-28
958252;470010107000000690071000000000;2023-01-04
664953;470010107000000300901901000026;2023-01-04
1037764;470010108000000180902901000113;2023-01-04
958643;470010107000001610801800000012;2023-01-04
975612;470010110000000570902900000091;2023-02-02
939088;470010002000000070903912040233;2023-01-23
717407;470010108000000010901904131191;2023-01-04
959207;470010107000000130908901060227;2023-01-04
1037433;470010110000000690901901110047;2023-02-02
987947;470010110000000620903901990540;2023-02-02
1053007;470010110000000690901901130058;2023-02-02
1060549;470010108000000010901904171266;2023-01-04
985304;470010110000000570902900000125;2023-02-02
678143;470010104000000910903900000000;2022-11-10
3022695;470010107000000630903901010222;2023-01-04
979439;470010110000000800901901070706;2023-02-02
864186;470010110000000910901901030022;2023-02-02
699456;470010110000000100901901000040;2023-02-02
992404;470010110000000640903904061296;2023-02-02
958920;470010110000000570901901030019;2023-02-02
1060643;470010104000000010901901020076;2023-01-04
988145;470010110000000380903901091087;2023-02-02
664951;470010104000000620904901010080;2023-01-04
3016713;470010107000000490904901010173;2023-01-04
3023091;470010110000000400904902141178;2023-02-02
1060142;470010002000000070903917010324;2023-01-23
1041968;470010110000000480904901010048;2023-02-02
924718;470010107000000600801800000018;2023-01-04
679519;470010110000001490003000000000;2023-02-02
3024978;470010110000000400904901161202;2023-02-02
1008183;470010110000000640905901021008;2023-02-02
693720;470010110000001790004000000000;2023-02-02
856293;470010110000001820901900000000;2023-02-02
985502;470010110000000480904901990231;2023-02-02
758364;470010104000000040011000000000;2023-01-04
724192;470010001000000029005000000000;2022-07-20
1060541;470010110000000830901903040433;2023-02-02
660818;470010110000000830901902111117;2023-02-02
806923;470010110000000620902901990185;2023-02-02
727687;470010107000001210902901030068;2023-01-04
3022158;470010110000000400904902111146;2023-02-02
1060610;470010110000000380907901031323;2023-02-02
693608;470010110000000700017000000000;2023-02-02
658127;470010110000000510801800000067;2023-02-02
1033044;470010110000000400904902071112;2023-02-02
957657;470010107000000490905902000627;2023-01-04
1004367;470010107000001210903901010082;2023-01-04
752317;470010110000000640901901040025;2023-02-02
975816;470010107000000600902901140151;2023-01-04
1020595;470010110000000380904901030137;2023-02-02
767782;470010107000001290013500000001;2023-01-04
668227;470010110000000700902901040026;2023-02-02
1069298;470010110000000620902901140439;2023-02-02
663110;470010110000000530903901000374;2023-02-02
1007012;470010110000000640903904011255;2023-02-02
822260;470010002000000070905921040415;2023-01-21
694612;470010107000000190903901100112;2023-01-04
3022788;470010110000000540902901010043;2023-02-02
3024696;470010104000000300905901020030;2023-01-04
868273;470010104000000690007000000000;2023-01-04
749611;470010110000000460801800000074;2023-02-02
750688;470010110000000580902901050162;2023-02-02
770459;470010104000000730029000000000;2023-01-04
676139;470010110000001010011400000000;2023-01-04
939632;470010003000000013284000000000;2023-01-18
747446;470010110000000380904901050201;2023-02-02
740397;470010108000000090006500000031;2023-01-04
1056553;470010110000002200003200000001;2023-02-02
664655;470010110000000620903901990488;2023-02-02
1028925;470010110000000730901901110179;2023-02-02
964458;470010104000000030007000000000;2023-01-04
988836;470010110000000640905901020885;2023-02-02
671739;470010107000000450801800000018;2023-01-04
699087;470010107000000160901901010024;2023-01-04
973068;470010104000000540901901010102;2023-01-04
989544;470010110000000480904901010067;2023-02-02
1056375;470010104000000630901901130047;2023-01-04
3016008;470010107000000190904901030141;2023-01-04
977336;470010110000000380901902010265;2023-02-02
1057214;470010108000000010901904031706;2023-01-04
750784;470010110000000610901901990065;2023-02-02
3012501;470010104000000300905901020060;2023-01-04
989021;470010110000000380901902020295;2023-02-02
3006930;470010104000000620901901010067;2023-01-04
790351;470010104000000730901901130112;2023-01-04
751158;470010103000000450263000000000;2022-07-20
1058599;470010107000000300012000000000;2023-01-04
677978;470010110000000380907901071635;2023-02-02
1024317;470010108000000010901903010659;2023-01-04
803654;470010107000000270905901010205;2023-01-04
1017469;470010110000000640905901161167;2023-02-02
970349;470010107000000120902902080306;2023-01-04
982098;470010110000000380901902020122;2023-02-02
806241;470010107000000380801800000011;2023-01-04
1028920;470010110000000380904901010120;2023-02-02
1028641;470010002000000070905928020546;2023-01-21
988771;470010110000000400903901000189;2023-02-02
1042405;470010107000000460903901010176;2023-01-04
660045;470010110000000640905901010795;2023-02-02
691805;470010107000001300014000000000;2023-01-04
691630;470010107000001210904901030106;2023-01-04
1064911;470010107000000280904902130441;2023-01-04
759623;470010110000000830901904060625;2023-02-02
989829;470010107000000690903901010087;2023-01-04
887544;470010110000002450001000000000;2023-02-02
709044;470010107000000180901901080029;2023-01-04
3006789;470010107000000690907901020511;2023-01-04
1004365;470010107000001210901901040059;2023-01-04
970392;470010110000000400904902091126;2023-02-02
751068;470010107000000190903901040086;2023-01-04
3008184;470010110000000910901901120150;2023-02-02
962608;470010002000000076901906020542;2023-01-21
1064158;470010002000000070903914010264;2023-01-23
949718;470010107000000740901901100263;2023-01-04
752879;470010110000000640903900000293;2023-02-02
819284;470010110000000730802800000013;2023-02-02
1064331;470010110000000400903901010350;2023-02-02
812537;470010110000000290008000000000;2023-02-02
3010665;470010104000000280902901040149;2023-01-04
974159;470010107000000160062000000000;2023-01-04
960193;470010110000000020032000000000;2023-02-02
952147;470010108000000170901901020025;2023-01-04
979579;470010110000000480904901140208;2023-02-02
1069779;470010002000000070902914010263;2022-12-20
3020523;470010002000000076901908010151;2023-01-21
1004483;470010107000000070904901020142;2023-01-04
1017988;470010110000001910003000000000;2023-02-02
675450;470010107000000220004000000000;2023-01-04
868389;470010107000001350021000000000;2023-01-04
3015912;470010107000000630903901010219;2023-01-04
3009381;470010104000000050901901010020;2023-01-04
691423;470010107000000320904901090219;2023-01-04
957241;470010108000000140901901010033;2023-01-04
662902;470010110000000380903900001355;2023-02-02
980979;470010107000000610901901010018;2023-01-04
693514;470010110000000530903901090425;2023-02-02
790017;470010107000000560012500000008;2023-01-04
797361;470010110000001470001000000000;2023-02-02
695586;470010107000000530903900000000;2023-01-04
863022;470010110000000640903900000481;2023-02-02
1000211;470010107000000410127000000000;2023-01-04
1008366;470010107000000080913901010259;2023-01-04
3008574;470010104000000650901901020446;2023-01-04
979953;470010107000000460901901020025;2023-01-04
3011403;470010107000000450904901010056;2023-01-04
3021162;470010107000000490905902130407;2023-01-04
1008193;470010110000000620902901010286;2023-02-02
959368;470010110000002430901901010020;2023-01-04
954538;470010104000000660901901030025;2023-01-04
1060344;470010110000000580902901090191;2023-02-02
1031748;470010104000000650901901020442;2023-01-04
959264;470010107000000460903901020248;2023-01-04
958340;470010108000000190901901020023;2023-01-04
918196;470010107000000090903901010081;2023-01-04
955866;470010104000000300904901001001;2023-01-04
1041495;470010002000000070903919050380;2023-01-23
1033730;470010110000000380902900000554;2023-02-02
777020;470010107000000610003500000005;2023-01-04
982393;470010110000000380903901040606;2023-02-02
838055;470010110000001550012500000001;2023-02-02
778170;470010107000000220903901040079;2023-01-04
3011958;470010107000000480901901010043;2023-01-04
959586;470010108000000010901903010630;2023-01-04
988459;470010110000000380903900001306;2023-02-02
3015732;470010108000000010901901020120;2023-01-04
775627;470010108000000010901904031516;2023-01-04
894247;470010104000000270901901090042;2023-01-04
776944;470010110000000530903901110439;2023-02-02
1033651;470010110000000870902901000140;2023-02-02
833655;470010110000000530015000000000;2023-02-02
1011773;470010104000000300904901020074;2023-01-04
791795;470010108000000010901904031751;2023-01-04
843644;470010110000000910901901050045;2023-02-02
3010986;470010110000000190906900000316;2023-02-02
3019149;470010104000000620901901010015;2023-01-04
718429;470010104000001140001000000000;2023-01-04
1035028;470010110000000100901901000037;2023-02-02
895765;470010108000000190901901020019;2023-01-04
818956;470010110000000830901901161603;2023-02-02
1025052;470010108000000140902901020091;2023-01-04
759346;470010108000000010011000000000;2023-01-04
992383;470010107000000740901901130229;2023-01-04
1033402;470010110000000640901901110108;2023-02-02
985499;470010110000000380903900001295;2023-02-02
3021306;470010110000000400904901161212;2023-02-02
827880;470010110000001270003000000000;2023-02-02
683534;470010104000000170012000000000;2023-01-04
753234;470010110000000640903901010234;2023-02-02
3009354;470010107000000120902902040260;2023-01-04
1037982;470010107000000320902901070093;2023-01-04
3021714;470010110000000580902901980126;2023-02-02
3025260;470010107000000240901901010027;2023-01-04
985983;470010110000000380901902100469;2023-02-02
805895;470010104000000010901901020056;2023-01-04
985598;470010110000000640903900000486;2023-02-02
750643;470010110000000580901902030039;2023-02-02
971199;470010107000000010013000000000;2023-01-04
1007340;470010110000000640905901010931;2023-02-02
685631;470010107000000190901901040012;2023-01-04
985847;470010107000000740901902040198;2023-01-04
1056314;470010107000000930012000000000;2023-01-04
3018948;470010107000000090906901030175;2023-01-04
966568;470010110000000380901901010214;2023-02-02
939208;470010106000000560901902040090;2023-01-21
1042966;470010107000000460903901010284;2023-01-04
3023121;470010110000000400904901000621;2023-02-02
770892;470010110000000080002500000003;2023-02-09
990891;470010110000000830901904111124;2023-02-02
718757;470010110000000190908904010240;2023-02-02
723546;470010006000000020531000000000;2024-05-30
970570;470010110000000380903901020572;2023-02-02
683391;470010110000001320001000000000;2023-02-02
1033941;470010107000000170903901010142;2023-01-04
1017329;470010110000000400902901010074;2023-02-02
997885;470010107000000070904901030155;2023-01-04
749678;470010110000000480904901020074;2023-02-02
3025086;470010110000000620902901990158;2023-02-02
1067082;470010107000000630902901020099;2023-01-04
722904;470010002000000070905918050357;2023-01-21
940221;470010107000000530801800000011;2023-01-04
3007113;470010110000000380903901001049;2023-02-02
1024383;470010107000000150901901010013;2023-01-04
682152;470010104000000660902901170097;2023-01-04
3015543;470010110000000510901901100030;2023-02-02
1052426;470010002000000076901907070634;2023-01-21
717216;470010110000000320005901060606;2024-05-15
3016059;470010110000000620902901030327;2023-02-02
968155;470010104000000320903901010094;2023-01-04
819535;470010110000000830901903040431;2023-02-02
1024179;470010106000000560901902030088;2023-01-21
694559;470010106000000560901902030087;2023-01-21
3009720;470010107000000740901901120227;2023-01-04
3013845;470010107000000740901901110265;2023-01-04
1041695;470010110000000690901901040001;2023-02-02
945513;470010107000000150903901020107;2023-01-04
1033456;470010110000000380901902010078;2023-02-02
929595;470010107000000440801800000010;2023-01-04
958586;470010110000001730001000000000;2023-02-02
721077;470010002000000070902908050160;2022-12-20
675886;470010107000000490905901170348;2023-01-04
1037358;470010110000000640903900010704;2023-02-02
1012350;470010107000000200903901030060;2023-01-04
700045;470010107000000690907901010336;2023-01-04
980909;470010110000000630901901020101;2023-02-02
959211;470010110000000190904901010344;2023-02-02
3019176;470010107000000020901901010024;2023-01-04
972598;470010107000000080910901020411;2023-01-04
3008058;470010108000000010901903020773;2023-01-04
3011397;470010107000000280905901010478;2023-01-04
1007343;470010110000000380907901081644;2023-02-02
972946;470010104000000320903901010127;2023-01-04
985974;470010107000000740901902040191;2023-01-04
3020082;470010002000000076901908020181;2023-01-21
1029488;470010110000002050001000000000;2023-02-02
1029577;470010110000000380903901040610;2023-02-02
717706;470010107000001280007500000001;2023-01-04
683264;470010107000000400902901070059;2023-01-04
1041570;470010002000000070902909040176;2022-12-20
1000458;470010110000000680902901010083;2023-02-02
3017832;470010110000000640902904010194;2023-02-02
708110;470010104000000170007000000000;2023-01-04
3007644;470010110000000620903901990552;2023-02-02
672046;470010110000000400903901010227;2023-02-02
3009534;470010110000000380901902060426;2023-02-02
1010384;470010107000000490904901110269;2023-01-04
955391;470010107000000690905901010158;2023-01-04
990385;470010107000000630901901010053;2023-01-04
981973;470010110000000630901901120344;2023-02-02
722014;470010115000003920027901030001;2023-11-28
1015092;470010110000000620901901000044;2023-02-02
3023835;470010107000000020901901060129;2023-01-04
1065223;470010108000000010901904021584;2023-01-04
3015786;470010110000000610902900000073;2023-02-02
1060918;470010107000000130904900000000;2023-01-04
773494;470010002000000070905918020347;2023-01-21
922183;470010110000000630048000000000;2023-02-02
1017263;470010110000002530901901050049;2023-02-02
1037605;470010110000000640903902120541;2023-02-02
3011652;470010110000000530902901010110;2023-02-02
1042284;470010110000000640905901010821;2023-02-02
1000184;470010002000000023555000000000;2023-01-16
1024938;470010110000000480904901070152;2023-02-02
941707;470010104000000330033000000000;2023-01-04
917841;470010107000000070903901070103;2023-01-04
986489;470010110000001590901901000003;2023-02-02
978811;470010110000000530902901100289;2023-02-02
1033534;470010108000000010901901040370;2023-01-04
692972;470010110000000100901901000166;2023-02-02
724496;470010110000000320005901030318;2024-05-15
1052674;470010110000000400903901010245;2023-02-02
811043;470010104000000660057400000000;2023-01-04
660927;470010107000000270902901030021;2023-01-04
970485;470010107000000150904901010292;2023-01-04
766173;470010107000000190904901050145;2023-01-04
1004740;470010108000000010901901020131;2023-01-04
747744;470010110000000380907901051607;2023-02-02
3008130;470010110000000610902900000087;2023-02-02
802536;470010110000000380903901010935;2023-02-02
3009987;470010107000000490905901000521;2023-01-04
3015507;470010108000000160901901020043;2023-01-04
1059680;470010001000000020801800002419;2022-12-27
864823;470010108000000060902902050075;2023-01-04
683018;470010110000000640905901061049;2023-02-02
726359;470010110000000320005901040413;2024-05-15
3013974;470010110000000380903901000693;2023-02-02
3018507;470010110000000380903901001030;2023-02-02
856647;470010110000001500003500000001;2023-02-02
858995;470010110000001470007500000001;2023-02-02
952546;470010107000000100901901020009;2023-01-04
1062647;470010108000000010901904181271;2023-01-04
3024921;470010110000000400904902121160;2023-02-02
1052773;470010110000000530902901020176;2023-02-02
965802;470010107000000120902901120336;2023-01-04
691373;470010107000000320904901030173;2023-01-04
3017082;470010107000000120903901050394;2023-01-04
1056407;470010110000000380903900001349;2023-02-02
959509;470010108000000010901903151022;2023-01-04
1033908;470010104000000300904901020096;2023-01-04
826545;470010104000000020903901010225;2023-01-04
1037936;470010104000000020903901010202;2023-01-04
954127;470010110000000640903900011186;2023-02-02
1060844;470010110000000380903901000803;2023-02-02
1034998;470010107000000280906901010617;2023-01-04
3014793;470010108000000020902901030170;2023-01-04
3024600;470010107000001550801800000029;2023-01-04
988586;470010110000000380904901100180;2023-02-02
3017205;470010107000000460902901010065;2023-01-04
988559;470010110000002430032000000000;2023-01-04
1065110;470010104000000280902902020136;2023-01-04
1065068;470010107000000150901901010023;2023-01-04
983344;470010110000000620903901990541;2023-02-02
920075;470010107000000400902901040035;2023-01-04
968296;470010107000000080911900000456;2023-01-04
756812;470010110000000730901901150247;2023-02-02
3021132;470010110000000400904901030837;2023-02-02
982153;470010110000000620903901990516;2023-02-02
1000100;470010108000000010901903010639;2023-01-04
3017553;470010107000000080911900000518;2023-01-04
741176;470010108000000010901904121176;2023-01-04
1067043;470010110000000400904901041064;2023-02-02
980706;470010110000000640903904011182;2023-02-02
963178;470010110000000830901901070702;2023-02-02
966659;470010107000000130024000000000;2023-01-04
1025258;470010107000000300901901000039;2023-01-04
764175;470010107000000720801800000061;2023-01-04
677608;470010107000000630904901010302;2023-01-04
1064975;470010110000000480904901990248;2023-02-02
972236;470010107000000190905901060221;2023-01-04
1004282;470010107000000210903901020040;2023-01-04
658457;470010107000000310902901010041;2023-01-04
780782;470010107000000550901901040035;2023-01-04
888301;470010110000000570902900000224;2023-02-02
699091;470010110000000530903901100431;2023-02-02
1042117;470010110000000800901901010060;2023-02-02
3014853;470010107000000600902901030101;2023-01-04
1052557;470010104000000650901901010391;2023-01-04
662290;470010104000000300904901022031;2023-01-04
3023685;470010002000000076901904080464;2023-01-21
948443;470010104000000310001000000000;2023-01-04
3023202;470010110000000620902901990211;2023-02-02
970306;470010104000000020901901010046;2023-01-04
760546;470010110000001410010000000000;2023-02-02
861236;470010107000000020004000000000;2023-01-04
854380;470010110000001630001000000000;2023-02-02
3014211;470010110000002430901901120123;2023-01-04
972414;470010107000000190905901010173;2023-01-04
957979;470010110000000380901902010088;2023-02-02
819454;470010107000000100903901040113;2023-01-04
986035;470010110000000710901901010089;2023-02-02
1024295;470010107000000080909901010355;2023-01-04
997796;470010107000000310905901000183;2023-01-04
930334;470010110000000620903901080658;2023-02-02
3008115;470010107000000410904901040113;2023-01-04
3017520;470010104000000020902901200191;2023-01-04
3020316;470010104000000020902901030104;2023-01-04
3008478;470010108000000010901903040894;2023-01-04
3010290;470010110000000710901901010109;2023-02-02
664713;470010107000000550901901030033;2023-01-04
1033499;470010107000000080904901140184;2023-01-04
680378;470010108000000060902902060088;2023-01-04
3007302;470010002000000076901902040301;2023-01-21
1049494;470010001000000020801800002423;2022-12-27
941545;470010104000000310901901010078;2023-01-04
1038425;470010108000000010901903030800;2023-01-04
987174;470010110000000870902901010174;2023-02-02
992472;470010110000000380901902010280;2023-02-02
932059;470010108000000010901903040886;2023-01-04
1009547;470010002000000070903909020165;2023-01-23
1032759;470010002000000070903913050259;2023-01-23
797727;470010108000000010901904041791;2023-01-04
3010683;470010104000000020903901010216;2023-01-04
1015774;470010107000000270905901050277;2023-01-04
1014426;470010002000000070903915010283;2023-01-23
974183;470010104000000620902901090036;2023-01-04
3012291;470010104000000620904901080126;2023-01-04
982226;470010110000000640903901010653;2023-02-02
799166;470010110000000080007500000001;2023-02-09
747356;470010110000000190907904040291;2023-02-02
1049810;470010107000000280905901010489;2023-01-04
3015678;470010107000000490906901030652;2023-01-04
969978;470010107000000460901901040034;2023-01-04
1029163;470010108000000010901904171265;2023-01-04
1056939;470010110000000400904901090987;2023-02-02
659918;470010002000000076901905040493;2023-01-21
812888;470010110000001490001500000001;2023-02-02
812068;470010110000000830001000000000;2023-02-02
666425;470010110000000530902901010134;2023-02-02
662469;470010002000000070905911010201;2023-01-21
667695;470010110000000620903901990604;2023-02-02
3009747;470010104000000320903901000126;2023-01-04
662988;470010110000001240001000000000;2023-02-02
1003729;470010102000001410003000000000;2023-01-18
952816;470010107000000440801800000009;2023-01-04
3020268;470010002000000076901906070580;2023-01-21
3007299;470010107000000190903901010065;2023-01-04
1042371;470010110000000400903901010232;2023-02-02
3024954;470010110000000620902901990153;2023-02-02
953725;470010110000000530902901010173;2023-02-02
666457;470010110000000380901902010257;2023-02-02
1029336;470010107000000120902902070294;2023-01-04
819214;470010110000000250040200000105;2023-02-02
1041886;470010110000001420017000000000;2023-02-02
3011613;470010110000000640903904011253;2023-02-02
986694;470010110000000660901901000047;2023-02-02
658129;470010110000001270012000000000;2023-02-02
720837;470010002000000070902906020105;2022-12-20
1033283;470010108000000140901901040053;2023-01-04
757014;470010107000000740901900000000;2023-01-04
1034652;470010108000000020903901030004;2023-01-04
1021521;470010107000000410903901010037;2023-01-04
970216;470010110000000310020000000000;2023-02-02
3021012;470010107000000770902901030082;2023-01-04
1015536;470010107000000190905901010188;2023-01-04
992237;470010002000000070905913040256;2023-01-21
807457;470010107000000080902901020036;2023-01-04
3020568;470010104000000740901901010019;2023-01-04
685932;470010107000000690905901010157;2023-01-04
1020991;470010107000000130903901010105;2023-01-04
900402;470010104000000720019000000000;2023-01-04
931862;470010108000000190051000000000;2023-01-04
840935;470010103000004180006000000000;2023-01-18
957097;470010110000001300001000000000;2023-02-02
1049573;470010108000000010901901030261;2023-01-04
978926;470010110000000620903901100675;2023-02-02
1056936;470010110000000520801800000010;2023-02-02
812529;470010110000000910901901030025;2023-02-02
699430;470010104000000290901901070137;2023-01-04
794731;470010108000000010901904041541;2023-01-04
675884;470010107000000150903901040144;2023-01-04
769770;470010108000000060901901050023;2023-01-04
964034;470010107000000120902901000097;2023-01-04
722024;470010002000000070903913010243;2023-01-23
931140;470010110000000620902901040344;2023-02-02
751275;470010110000000620902901150450;2023-02-02
954730;470010107000000500902901010032;2023-01-04
989265;470010110000000400903901020326;2023-02-02
954675;470010107000000260014000000000;2023-01-04
672275;470010107000000090902901010069;2023-01-04
1007553;470010107000000150901901020039;2023-01-04
943249;470010110000000730901901050088;2023-02-02
1042567;470010107000000630904901000280;2023-01-04
955009;470010110000000250146200000000;2023-02-02
675415;470010002000000070903917020328;2023-01-23
3010209;470010110000000400904901000735;2023-02-02
1060587;470010110000000830901902111113;2023-02-02
1015686;470010104000000180018500000001;2023-01-04
662839;470010101000002020018000000000;2023-01-12
3010443;470010110000000380904901070166;2023-02-02
959708;470010110000000910001000000000;2023-02-02
3022593;470010110000000400904901101001;2023-02-02
829584;470010110000000680033000000000;2023-02-02
1042107;470010110000000630901901170335;2023-02-02
1058305;470010101000001020901900000000;2023-01-16
1036853;470010110000001050012000000000;2023-01-04
1021116;470010104000000620904901090127;2023-01-04
959275;470010107000000300905901101006;2023-01-04
1049503;470010107000000060901902110050;2023-01-04
1056316;470010107000000560802800000086;2023-01-04
689439;470010110000000800901901050509;2023-02-02
1060788;470010107000000240901901120058;2023-01-04
989253;470010110000000620901901000006;2023-02-02
767213;470010107000000610001500000022;2023-01-04
1004425;470010104000000540901901010101;2023-01-04
1037980;470010107000000630901901010061;2023-01-04
1033845;470010107000000120902901000222;2023-01-04
930590;470010107000000150901901010018;2023-01-04
1065794;470010107000001210904904030213;2023-11-29
976888;470010002000000070905908050157;2023-01-21
1014473;470010002000000070902906020107;2022-12-20
975972;470010110000000190906900000351;2023-02-02
1037261;470010107000001210904901070191;2023-01-04
958854;470010108000000010901902030203;2023-01-04
820369;470010110000000910901901080092;2023-02-02
1012798;470010107000000150903901010104;2023-01-04
918160;470010110000000190901900010107;2023-02-02
3019311;470010104000000020902901030154;2023-01-04
659133;470010002000000070903915010282;2023-01-23
757990;470010108000000010901904011369;2023-01-04
713992;470010107000000230902901030064;2023-01-04
1024606;470010110000000800901901090906;2023-02-02
927427;470010107000000160902901010001;2023-01-04
1010430;470010107000000120902902000188;2023-01-04
1066093;470010110000000100901901000102;2023-02-02
3022404;470010108000000180903901110289;2023-01-04
752809;470010110000000640901901150149;2023-02-02
965673;470010110000002200010000000000;2023-02-02
3024093;470010107000000280904901020234;2023-01-04
881992;470010108000000070801800000003;2023-01-04
719390;470010108000000010901901020104;2023-01-04
982611;470010110000000620903901990505;2023-02-02
3016962;470010107000000120903901010364;2023-01-04
968497;470010107000000300901901020060;2023-01-04
1064785;470010107000000120902902060275;2023-01-04
3008106;470010107000000270905901050280;2023-01-04
3012978;470010110000000380903901000726;2023-02-02
3007146;470010107000000280903901120090;2023-01-04
783477;470010104000000690002000000000;2023-01-04
761419;470010108000000010901904011446;2023-01-04
1037814;470010104000000140901901020013;2023-01-04
968798;470010107000000180902901020051;2023-01-04
983184;470010110000000710901901030148;2023-02-02
784917;470010002000000070905914040276;2023-01-21
676199;470010104000000300904901000004;2023-01-04
1048908;470010110000000380903901000849;2023-02-02
750883;470010110000000610903900000220;2023-02-02
972397;470010107000000300902901040119;2023-01-04
757602;470010110000000800901901171704;2023-02-02
959412;470010107000000190905901010179;2023-01-04
663126;470010110000000400904902091133;2023-02-02
1042539;470010107000000630901901010057;2023-01-04
1049045;470010110000000380906901011552;2023-02-02
797264;470010108000000010901904041771;2023-01-04
808246;470010107000000100902901080099;2023-01-04
941477;470010104000000610901901010043;2023-01-04
1056281;470010104000000680013000000000;2023-01-04
917845;470010107000000070903901030075;2023-01-04
3008901;470010107000000460903901130220;2023-01-04
1008263;470010107000000280906901010616;2023-01-04
807051;470010110000000530902901060237;2023-02-02
764482;470010108000000010901904021484;2023-01-04
956076;470010107000000220902901040029;2023-01-04
1004005;470010110000000190901901030139;2023-02-02
678592;470010104000000620902901110039;2023-01-04
966584;470010107000000190905901010175;2023-01-04
675335;470010002000000070905916020308;2023-01-21
1044127;470010104000000270901901060028;2023-01-04
3009135;470010107000000740901901030210;2023-01-04
1017522;470010108000000010901903151016;2023-01-04
820862;470010110000000670903901090074;2023-02-02
675492;470010107000000870901900000053;2023-01-12
3023604;470010107000000020901901090151;2023-01-04
909575;470010002000000076901907030606;2023-01-21
716818;470010110000000320005901040405;2024-05-15
1065082;470010107000000080025000000000;2023-01-04
826773;470010107000000490905901000527;2023-01-04
1020993;470010107000000310901901050024;2023-01-04
917251;470010107000000470001000000000;2023-01-04
752366;470010110000000640901901050039;2023-02-02
1049179;470010108000000010901904061068;2023-01-04
1000477;470010110000000380901902010071;2023-02-02
826809;470010110000000080027500000001;2023-02-09
985493;470010110000000380901902010083;2023-02-02
984834;470010107000000610901901020028;2023-01-04
967612;470010110000000830901903111136;2023-02-02
758293;470010110000000830901901080807;2023-02-02
1003852;470010107000000560801800000070;2023-01-04
1007323;470010110000000630901901070265;2023-02-02
1025187;470010107000000490905902000579;2023-01-04
3021528;470010110000000580902901090188;2023-02-02
3023007;470010110000000400904901000605;2023-02-02
1029121;470010110000000610902900000085;2023-02-02
978273;470010110000000530902901060230;2023-02-02
3019188;470010104000000020902901030135;2023-01-04
945275;470010107000000160901901010015;2023-01-04
1041745;470010110000000460801800000002;2023-02-02
3008889;470010107000000220903901010008;2023-01-04
1004602;470010104000000280902901110179;2023-01-04
766199;470010110000000250071200000097;2023-02-02
1044060;470010108000000060901901130069;2023-01-04
991190;470010107000000690905901010174;2023-01-04
752372;470010110000000640901901060049;2023-02-02
753690;470010110000000640903902100534;2023-02-02
921598;470010104000000730011000000000;2023-01-04
740010;470010002000000070903905050100;2023-01-23
681570;470010002000000076901908010091;2023-01-21
678365;470010107000000080912901070560;2023-01-04
3010560;470010107000000600901902010039;2023-01-04
658262;470010110000001680008000000000;2023-02-02
3016818;470010107000000240901901070048;2023-01-04
1056276;470010104000000650901901020444;2023-01-04
985290;470010110000001240008500000001;2023-02-02
797021;470010108000000180903901140311;2023-01-04
3017247;470010002000000076901902020282;2023-01-21
668311;470010110000000400904901041081;2023-02-02
1025296;470010107000000490903901030074;2023-01-04
721245;470010002000000070902911030212;2022-12-20
664385;470010108000000160902901010146;2023-01-04
3012498;470010107000000490905901020294;2023-01-04
665137;470010104000000170901901070051;2023-01-04
977866;470010110000000530902901100293;2023-02-02
953818;470010107000000770901901010016;2023-01-04
746425;470010110000000190901901030135;2023-02-02
3019851;470010104000000290901901020023;2023-01-04
1049048;470010110000000640905901021005;2023-02-02
992244;470010107000000600902901080127;2023-01-04
989553;470010107000000630904901000272;2023-01-04
747261;470010110000000380903901001232;2023-02-02
3006957;470010104000000300903901030069;2023-01-04
3009162;470010107000000080908901020322;2023-01-04
793514;470010110000000640901901070062;2023-02-02
1049767;470010107000001210903901010092;2023-01-04
931051;470010110000000500001000000000;2023-02-02
1048736;470010104000000910903901000208;2018-01-23
790641;470010107000000090903901040102;2023-01-04
786174;470010107000000080901901040015;2023-01-04
3008370;470010110000000710901901010095;2023-02-02
984877;470010110000000570902900000111;2023-02-02
1003876;470010110000000640903902030505;2023-02-02
860701;470010003000000010215000000000;2023-01-16
3008448;470010104000000010901901020070;2023-01-04
3020736;470010107000000480901901010038;2023-01-04
3017229;470010107000000080904901030120;2023-01-04
1042883;470010104000000280902902010073;2023-01-04
1060432;470010110000000490901900000052;2023-02-02
1069729;470010002000000070902905050098;2022-12-20
930401;470010108000000030003000000000;2023-01-04
819322;470010110000000830901902181811;2023-02-02
699272;470010107000000690905901010173;2023-01-04
3020727;470010104000000670902901020003;2023-01-04
749387;470010107000001389997000000000;2022-07-20
1033705;470010110000000100901901000171;2023-02-02
985292;470010110000000400903901020323;2023-02-02
3024159;470010110000000540902901030105;2023-02-02
804671;470010108000000010901904091115;2023-01-04
658319;470010110000000800901901090910;2023-02-02
1033842;470010104000000640901901031007;2023-01-04
3011463;470010110000000380903900001449;2023-02-02
1064740;470010110000000380901902020168;2023-02-02
956345;470010110000001590901901000043;2023-02-02
948267;470010104000000580013000000000;2023-01-04
956173;470010107000000510004000000000;2023-01-04
957139;470010110000000400801800000524;2023-02-02
952233;470010110000000400903901010217;2023-02-02
756188;470010110000000730901901050087;2023-02-02
790892;470010110000000380903901000713;2023-02-02
1022501;470010110000000960001000000000;2023-01-04
3019104;470010002000000076901908010135;2023-01-21
807970;470010108000000010901904121173;2023-01-04
1053246;470010110000000380903901001048;2023-02-02
750762;470010110000000580902901980105;2023-02-02
866799;470010104000000300904901022038;2023-01-04
