t_id_predio;numero_predial;condicion_predio;destinacion_economica
965156;470010104000000680004000000000;NPH;Forestal
983302;470010110000000380901902100534;PH.Unidad_Predial;Forestal
1064700;470010110000000870902901000127;PH.Unidad_Predial;Forestal
1027571;470010115000006640004000000000;NPH;Agropecuario
964126;470010109000003260014000000000;NPH;Forestal
675682;470010110000000570902900000065;PH.Unidad_Predial;Forestal
3022503;470010110000000580902901990076;PH.Unidad_Predial;Forestal
3010863;470010108000000010901901060433;PH.Unidad_Predial;Forestal
942011;470010107000000220901901010047;PH.Unidad_Predial;Forestal
3012615;470010107000000300901901030064;PH.Unidad_Predial;Forestal
1064962;470010110000000530902901050224;PH.Unidad_Predial;Agropecuario
3011982;470010110000000400904901121010;PH.Unidad_Predial;Forestal
759177;470010106000009940008500000001;Parque_Cementerio.Unidad_Predial;Forestal
3007938;470010107000000280903901120094;PH.Unidad_Predial;Forestal
789437;470010111000001370021000000000;NPH;Forestal
949939;470010110000000190906900000328;PH.Unidad_Predial;Agropecuario
800034;470010106000000830012000000000;NPH;Forestal
1064989;470010110000001590901901000101;PH.Unidad_Predial;Agropecuario
3009996;470010108000000010901901020142;PH.Unidad_Predial;Forestal
3016524;470010107000000020901901020081;PH.Unidad_Predial;Forestal
661341;470010109000000500901900000194;PH.Unidad_Predial;Forestal
861307;470010106000011570008500000001;Parque_Cementerio.Unidad_Predial;Forestal
917485;470010108000000010901901020073;PH.Unidad_Predial;Forestal
991467;470010110000000380901902080458;PH.Unidad_Predial;Forestal
676716;470010103000001940018000000000;NPH;Forestal
1042433;470010104000000550901901010004;PH.Unidad_Predial;Forestal
1042914;470010107000000690907901020391;PH.Unidad_Predial;Forestal
948435;470010104000000310024000000000;NPH;Agropecuario
3023034;470010110000000700902901050027;PH.Unidad_Predial;Forestal
3024039;470010107000000430901901080060;PH.Unidad_Predial;Forestal
3020907;470010107000000490905902150411;PH.Unidad_Predial;Forestal
3016968;470010107000000020901901020086;PH.Unidad_Predial;Forestal
1007945;470010110000000640903904011228;PH.Unidad_Predial;Forestal
1024874;470010108000000010901901010033;PH.Unidad_Predial;Forestal
3009051;470010110000000380903900001324;PH.Unidad_Predial;Forestal
797156;470010106000005530014000000000;NPH;Forestal
681669;470010108000000010901900000413;PH.Unidad_Predial;Agropecuario
706903;470010115000002360009000000000;NPH;Forestal
982037;470010110000000380903901000845;PH.Unidad_Predial;Forestal
1018684;470010107000000150904901010263;PH.Unidad_Predial;Forestal
1007190;470010110000000400903901010336;PH.Unidad_Predial;Forestal
3018849;470010107000000430901901010021;PH.Unidad_Predial;Forestal
950693;470010110000000400903901010249;PH.Unidad_Predial;Forestal
688361;470010106000005950008000000000;NPH;Forestal
984004;470010110000000620901901080121;PH.Unidad_Predial;Forestal
975434;470010110000000870902901000090;PH.Unidad_Predial;Forestal
3013917;470010110000000610902900000130;PH.Unidad_Predial;Forestal
945726;470010107000000150904901010249;PH.Unidad_Predial;Forestal
753745;470010103000005030013500000001;Parque_Cementerio.Unidad_Predial;Forestal
3015978;470010107000000280904902010162;PH.Unidad_Predial;Agropecuario
996188;470010110000000640906900001175;PH.Unidad_Predial;Forestal
1004539;470010108000000020902901120047;PH.Unidad_Predial;Forestal
3013698;470010107000000120902901020228;PH.Unidad_Predial;Forestal
966565;470010107000000220901901010045;PH.Unidad_Predial;Forestal
842812;470010104000000910903901000205;PH.Unidad_Predial;Forestal
3018123;470010110000000710901901020122;PH.Unidad_Predial;Forestal
977478;470010110000000380903901090678;PH.Unidad_Predial;Forestal
791033;470010106000011470016000000000;NPH;Forestal
681701;470010110000000400903901010289;PH.Unidad_Predial;Forestal
965026;470010104000000720015000000000;NPH;Forestal
759011;470010103000004990001500000003;Parque_Cementerio.Unidad_Predial;Forestal
947750;470010104000000300903901080125;PH.Unidad_Predial;Agropecuario
3022386;470010110000000540902901010067;PH.Unidad_Predial;Forestal
992560;470010107000000490907901080725;PH.Unidad_Predial;Forestal
3008205;470010110000000400903901010409;PH.Unidad_Predial;Forestal
982013;470010110000000620903901090669;PH.Unidad_Predial;Forestal
3012891;470010110000001600901901000008;PH.Unidad_Predial;Forestal
966475;470010101000001650901900000068;PH.Unidad_Predial;Forestal
740681;470010106000009220010500000001;Parque_Cementerio.Unidad_Predial;Forestal
676546;470010101000001390902900000002;PH.Unidad_Predial;Agropecuario
965895;470010107000000460901901030030;PH.Unidad_Predial;Forestal
692605;470010110000000250003500000029;Informal;Forestal
964438;470010104000000650901901030449;PH.Unidad_Predial;Forestal
3017475;470010107000000020901901120171;PH.Unidad_Predial;Forestal
1064533;470010110000000400903901020295;PH.Unidad_Predial;Forestal
980606;470010110000001590901901000010;PH.Unidad_Predial;Agropecuario
988659;470010110000000380903900001292;PH.Unidad_Predial;Forestal
984903;470010110000000620901901060103;PH.Unidad_Predial;Forestal
3020430;470010107000000280904902010209;PH.Unidad_Predial;Forestal
3010176;470010110000000400904901000620;PH.Unidad_Predial;Forestal
768967;470010107000001410056500000017;Parque_Cementerio.Unidad_Predial;Forestal
3007806;470010107000000150904901040198;PH.Unidad_Predial;Forestal
3017559;470010104000000650901901070484;PH.Unidad_Predial;Forestal
947745;470010104000000590019000000000;NPH;Forestal
983555;470010108000000020902901030142;PH.Unidad_Predial;Forestal
1006993;470010110000000380904901010111;PH.Unidad_Predial;Agropecuario
982682;470010110000000380904901120191;PH.Unidad_Predial;Forestal
980715;470010110000000570901901020031;PH.Unidad_Predial;Forestal
967900;470010107000000320901901010115;PH.Unidad_Predial;Forestal
1058643;470010600000000210012000000000;NPH;Forestal
1052639;470010110000000530902901080265;PH.Unidad_Predial;Agropecuario
3024051;470010104000000300905901020076;PH.Unidad_Predial;Forestal
1060374;470010110000000380903901001105;PH.Unidad_Predial;Forestal
3024144;470010107000001540801800000003;Condominio.Unidad_Predial;Forestal
1029156;470010110000000610901901020008;PH.Unidad_Predial;Forestal
3006813;470010110000000570902900000086;PH.Unidad_Predial;Forestal
3007851;470010104000000020902901030150;PH.Unidad_Predial;Forestal
981602;470010110000000480904901150218;PH.Unidad_Predial;Forestal
925411;470010104000000280902901010048;PH.Unidad_Predial;Forestal
700544;470010106000005770014500000002;Parque_Cementerio.Unidad_Predial;Forestal
1000548;470010104000000290901901020255;PH.Unidad_Predial;Agropecuario
3012492;470010110000001590901901000109;PH.Unidad_Predial;Agropecuario
3019227;470010104000000300905901030041;PH.Unidad_Predial;Forestal
968922;470010104000000650901901090497;PH.Unidad_Predial;Forestal
943272;470010110000000640905901071061;PH.Unidad_Predial;Forestal
3015849;470010104000000290901901020104;PH.Unidad_Predial;Agropecuario
990630;470010110000000380901902120472;PH.Unidad_Predial;Forestal
968568;470010107000000490904901010228;PH.Unidad_Predial;Forestal
1010529;470010107000000630904901010295;PH.Unidad_Predial;Forestal
773552;470010108000000140902901000061;PH.Unidad_Predial;Forestal
1041762;470010110000000620903901150724;PH.Unidad_Predial;Forestal
977107;470010110000000380903901051071;PH.Unidad_Predial;Forestal
1038317;470010107000000430902901010068;PH.Unidad_Predial;Forestal
1037720;470010110000000380901901070360;PH.Unidad_Predial;Forestal
860594;470010103000008280018500000001;Parque_Cementerio.Unidad_Predial;Forestal
3023970;470010110000000620902901090392;PH.Unidad_Predial;Forestal
766393;470010107000000630008500000001;Informal;Forestal
856643;470010107000000680007200000005;Informal;Forestal
3024864;470010104000000020902901020089;PH.Unidad_Predial;Forestal
999811;470010115000006650901900000618;PH.Unidad_Predial;Forestal
1024308;470010104000000650901901010341;PH.Unidad_Predial;Forestal
836245;470010103000000570801800000032;Condominio.Unidad_Predial;Forestal
1064632;470010110000000630901901020237;PH.Unidad_Predial;Forestal
1048768;470010104000000310903900000000;PH.Matriz;Forestal
968943;470010104000000640901901021017;PH.Unidad_Predial;Forestal
3010470;470010110000000620902901060363;PH.Unidad_Predial;Forestal
759175;470010106000011630008500000001;Parque_Cementerio.Unidad_Predial;Forestal
3022536;470010107000001570801800000038;Condominio.Unidad_Predial;Forestal
1017753;470010115000001090002000000000;NPH;Forestal
791544;470010102000002700046000000000;NPH;Forestal
1040893;470010104000000680022000000000;NPH;Forestal
983759;470010108000000020902901130051;PH.Unidad_Predial;Forestal
1020262;470010115000006730001000000000;NPH;Forestal
789587;470010113000000770801800000026;Condominio.Unidad_Predial;Forestal
662576;470010101000001220006000000000;NPH;Agropecuario
667575;470010106000007700801800000016;Condominio.Unidad_Predial;Forestal
3016392;470010104000000650901901020558;PH.Unidad_Predial;Forestal
1032776;470010104000000910903901080166;PH.Unidad_Predial;Forestal
1010248;470010106000000230801800000037;Condominio.Unidad_Predial;Forestal
869811;470010106000007900022500000001;Parque_Cementerio.Unidad_Predial;Forestal
3008418;470010110000000380901902020178;PH.Unidad_Predial;Forestal
970397;470010104000000180018000000000;NPH;Forestal
1024701;470010110000000400903901010215;PH.Unidad_Predial;Forestal
981505;470010113000000920901900000070;PH.Unidad_Predial;Agropecuario
803129;470010107000001350033000000000;NPH;Forestal
769776;470010105000000660018000000000;NPH;Forestal
1028768;470010108000000010901903010726;PH.Unidad_Predial;Forestal
1042764;470010110000000620903901990466;PH.Unidad_Predial;Forestal
3024504;470010107000000280904901120356;PH.Unidad_Predial;Forestal
755664;470010106000009040005500000001;Parque_Cementerio.Unidad_Predial;Forestal
1038138;470010110000000380903901030601;PH.Unidad_Predial;Forestal
984356;470010108000000010901901130539;PH.Unidad_Predial;Forestal
976807;470010107000000570903901010093;PH.Unidad_Predial;Forestal
983092;470010110000000570901901020034;PH.Unidad_Predial;Forestal
1029124;470010110000000700902901080044;PH.Unidad_Predial;Forestal
3019086;470010104000000300905901020005;PH.Unidad_Predial;Forestal
977492;470010110000000520901900000033;PH.Unidad_Predial;Forestal
992655;470010115000006650901900001019;PH.Unidad_Predial;Forestal
968325;470010107000000120902901000101;PH.Unidad_Predial;Forestal
989262;470010108000000010901901040347;PH.Unidad_Predial;Forestal
3010512;470010104000000280902901080167;PH.Unidad_Predial;Forestal
3015285;470010108000000010901901040367;PH.Unidad_Predial;Forestal
940801;470010101000001930901900000040;PH.Unidad_Predial;Forestal
796915;470010104000000910903901030154;PH.Unidad_Predial;Forestal
944049;470010107000000460903901020247;PH.Unidad_Predial;Forestal
760418;470010106000009360032500000001;Parque_Cementerio.Unidad_Predial;Forestal
1049772;470010108000000010901903020794;PH.Unidad_Predial;Forestal
980906;470010110000000380903901001233;PH.Unidad_Predial;Forestal
975529;470010110000000380903901121097;PH.Unidad_Predial;Forestal
789274;470010106000004530001000000000;NPH;Forestal
3016539;470010107000000170902901040043;PH.Unidad_Predial;Forestal
3012588;470010108000000180902901120100;PH.Unidad_Predial;Forestal
953406;470010110000000480904901070151;PH.Unidad_Predial;Forestal
837149;470010106000007460055000000000;NPH;Forestal
3022980;470010107000001570801800000032;Condominio.Unidad_Predial;Forestal
3021534;470010110000000580902901090190;PH.Unidad_Predial;Forestal
1004834;470010115000006650901900001015;PH.Unidad_Predial;Forestal
3011160;470010107000000080911900000449;PH.Unidad_Predial;Forestal
967256;470010107000000120902901000146;PH.Unidad_Predial;Forestal
965359;470010107000000430902901010069;PH.Unidad_Predial;Forestal
3012531;470010107000000130901901010043;PH.Unidad_Predial;Forestal
839091;470010109000001160009500000001;Parque_Cementerio.Unidad_Predial;Forestal
964160;470010107000000460903901010120;PH.Unidad_Predial;Forestal
997985;470010113000000920901900000061;PH.Unidad_Predial;Agropecuario
978817;470010107000000630901901000042;PH.Unidad_Predial;Forestal
3022944;470010110000000400904901000662;PH.Unidad_Predial;Forestal
1027437;470010109000002440001000000000;NPH;Forestal
1029102;470010110000000380901902020303;PH.Unidad_Predial;Forestal
1003951;470010110000000380903901000879;PH.Unidad_Predial;Forestal
3008454;470010107000000130902901010049;PH.Unidad_Predial;Forestal
3015495;470010104000000650901901010338;PH.Unidad_Predial;Forestal
3006840;470010110000000400903901060477;PH.Unidad_Predial;Forestal
1030567;470010800000000600012000000000;NPH;Forestal
660716;470010110000000570902900000171;PH.Unidad_Predial;Forestal
3007941;470010104000000300904901002011;PH.Unidad_Predial;Forestal
972487;470010104000000610901901040023;PH.Unidad_Predial;Forestal
850842;470010106000001590096500000001;Parque_Cementerio.Unidad_Predial;Forestal
1033597;470010108000000010901901030277;PH.Unidad_Predial;Forestal
982306;470010110000000640903904011168;PH.Unidad_Predial;Forestal
977996;470010110000000190901901030129;PH.Unidad_Predial;Forestal
1042287;470010108000000010901903050906;PH.Unidad_Predial;Forestal
791084;470010106000010440032000000000;NPH;Forestal
1070587;470010102000002490801800000039;Condominio.Unidad_Predial;Forestal
1000644;470010107000000270906901010299;PH.Unidad_Predial;Agropecuario
989553;470010107000000630904901000272;PH.Unidad_Predial;Forestal
977999;470010107000000740901902030021;PH.Unidad_Predial;Forestal
988896;470010110000000400902901010090;PH.Unidad_Predial;Forestal
784631;470010111000002880801800000100;Condominio.Unidad_Predial;Forestal
683841;470010600000000080051000000000;NPH;Agropecuario
3018903;470010107000000250901901080054;PH.Unidad_Predial;Forestal
1064774;470010107000000460903901010144;PH.Unidad_Predial;Forestal
3025146;470010104000000020902901020079;PH.Unidad_Predial;Forestal
3016248;470010107000000020901901110166;PH.Unidad_Predial;Forestal
3009174;470010104000000020903901010224;PH.Unidad_Predial;Agropecuario
3008928;470010108000000010901901040381;PH.Unidad_Predial;Forestal
1004243;470010107000000090904901030112;PH.Unidad_Predial;Forestal
675761;470010110000000640905901051042;PH.Unidad_Predial;Forestal
1037995;470010107000000630904901010312;PH.Unidad_Predial;Forestal
1028888;470010104000000650901901010352;PH.Unidad_Predial;Forestal
866408;470010106000000300009500000001;Parque_Cementerio.Unidad_Predial;Forestal
988379;470010111000002880801800000083;Condominio.Unidad_Predial;Forestal
859705;470010111000000690001500000010;Parque_Cementerio.Unidad_Predial;Forestal
3022245;470010110000000400904901151038;PH.Unidad_Predial;Forestal
788168;470010106000011770010000000000;NPH;Forestal
3021108;470010110000000400904901060964;PH.Unidad_Predial;Forestal
3017514;470010107000000120902901000173;PH.Unidad_Predial;Forestal
661252;470010107000000160011000000000;NPH;Forestal
983344;470010110000000620903901990541;PH.Unidad_Predial;Forestal
3013671;470010110000000620902901130427;PH.Unidad_Predial;Forestal
761385;470010106000000740007500000002;Parque_Cementerio.Unidad_Predial;Forestal
1012113;470010110000000380901902020315;PH.Unidad_Predial;Forestal
1052384;470010115000006650901900000416;PH.Unidad_Predial;Forestal
968218;470010107000000490904901090263;PH.Unidad_Predial;Forestal
981428;470010108000000010901903040901;PH.Unidad_Predial;Forestal
1003968;470010110000000710901901010056;PH.Unidad_Predial;Forestal
767113;470010110000001830001500000006;Informal;Forestal
1042001;470010110000000380904901010104;PH.Unidad_Predial;Agropecuario
979034;470010108000000010901903010679;PH.Unidad_Predial;Forestal
789545;470010106000009490007000000000;NPH;Forestal
970297;470010104000000280902901020101;PH.Unidad_Predial;Forestal
3023742;470010104000000020902901030151;PH.Unidad_Predial;Forestal
734310;470010103000000820015000000000;NPH;Forestal
